x Value, y Value
110, -0.321724
110.5, -0.297316
111, -0.318673
111.5, -0.208838
112, -0.169175
112.5, -0.251552
113, -0.230195
113.5, -0.285112
114, -0.291214
114.5, -0.349183
115, -0.260704
115.5, -0.160022
116, -0.254603
116.5, -0.138666
117, -0.34003
117.5, -0.227144
118, -0.327826
118.5, -0.275959
119, -0.315622
119.5, -0.416304
120, -0.242399
120.5, -0.208838
121, -0.08985
121.5, -0.199685
122, -0.272908
122.5, -0.282061
123, -0.288163
123.5, -0.160022
124, -0.221042
124.5, -0.358336
125, -0.333928
125.5, -0.21494
126, -0.233246
126.5, -0.285112
127, -0.230195
127.5, -0.123411
128, -0.217991
128.5, -0.175277
129, -0.263755
129.5, -0.318673
130, -0.254603
130.5, -0.275959
131, -0.275959
131.5, -0.27901
132, -0.275959
132.5, -0.172226
133, -0.275959
133.5, -0.285112
134, -0.221042
134.5, -0.236297
135, -0.135615
135.5, -0.370539
136, -0.312571
136.5, -0.260704
137, -0.187481
137.5, -0.27901
138, -0.257653
138.5, -0.12036
139, -0.318673
139.5, -0.315622
140, -0.18443
140.5, -0.211889
141, -0.34003
141.5, -0.272908
142, -0.251552
142.5, -0.385794
143, -0.187481
143.5, -0.166124
144, -0.178328
144.5, -0.114258
145, -0.361386
145.5, -0.285112
146, -0.248501
146.5, -0.291214
147, -0.352234
147.5, -0.099003
148, -0.306469
148.5, -0.294265
149, -0.275959
149.5, -0.242399
150, -0.221042
150.5, -0.282061
151, -0.178328
151.5, -0.275959
152, -0.242399
152.5, -0.199685
153, -0.248501
153.5, -0.318673
154, -0.242399
154.5, -0.34003
155, -0.141717
155.5, -0.187481
156, -0.248501
156.5, -0.21494
157, -0.336979
157.5, -0.117309
158, -0.312571
158.5, -0.239348
159, -0.379692
159.5, -0.230195
160, -0.272908
160.5, -0.263755
161, -0.196634
161.5, -0.236297
162, -0.419355
162.5, -0.233246
163, -0.269857
163.5, -0.156971
164, -0.150869
164.5, -0.266806
165, -0.111207
165.5, -0.352234
166, -0.312571
166.5, -0.24545
167, -0.294265
167.5, -0.242399
168, -0.263755
168.5, -0.275959
169, -0.275959
169.5, -0.272908
170, -0.327826
170.5, -0.248501
171, -0.333928
171.5, -0.086799
172, -0.211889
172.5, -0.178328
173, -0.190532
173.5, -0.074595
174, -0.282061
174.5, -0.394947
175, -0.230195
175.5, -0.236297
176, -0.30952
176.5, -0.205787
177, -0.172226
177.5, -0.169175
178, -0.269857
178.5, -0.370539
179, -0.208838
179.5, -0.24545
180, -0.24545
180.5, -0.196634
181, -0.266806
181.5, -0.248501
182, -0.196634
182.5, -0.449865
183, -0.233246
183.5, -0.272908
184, -0.43461
184.5, -0.288163
185, -0.150869
185.5, -0.260704
186, -0.321724
186.5, -0.211889
187, -0.227144
187.5, -0.282061
188, -0.343081
188.5, -0.178328
189, -0.291214
189.5, -0.46817
190, -0.355285
190.5, -0.187481
191, -0.364437
191.5, -0.297316
192, -0.208838
192.5, -0.288163
193, -0.282061
193.5, -0.291214
194, -0.355285
194.5, -0.285112
195, -0.285112
195.5, -0.336979
196, -0.336979
196.5, -0.242399
197, -0.312571
197.5, -0.349183
198, -0.285112
198.5, -0.211889
199, -0.397998
199.5, -0.263755
200, -0.321724
200.5, -0.242399
201, -0.367488
201.5, -0.376641
202, -0.300367
202.5, -0.297316
203, -0.24545
203.5, -0.181379
204, -0.248501
204.5, -0.233246
205, -0.239348
205.5, -0.205787
206, -0.126462
206.5, -0.208838
207, -0.233246
207.5, -0.208838
208, -0.324775
208.5, -0.269857
209, -0.217991
209.5, -0.221042
210, -0.242399
210.5, -0.346132
211, -0.254603
211.5, -0.34003
212, -0.288163
212.5, -0.330877
213, -0.394947
213.5, -0.413253
214, -0.196634
214.5, -0.224093
215, -0.224093
215.5, -0.318673
216, -0.190532
216.5, -0.4041
217, -0.129513
217.5, -0.272908
218, -0.27901
218.5, -0.285112
219, -0.370539
219.5, -0.242399
220, -0.239348
220.5, -0.190532
221, -0.330877
221.5, -0.294265
222, -0.224093
222.5, -0.336979
223, -0.169175
223.5, -0.230195
224, -0.190532
224.5, -0.260704
225, -0.272908
225.5, -0.190532
226, -0.315622
226.5, -0.172226
227, -0.364437
227.5, -0.239348
228, -0.224093
228.5, -0.349183
229, -0.27901
229.5, -0.275959
230, -0.382743
230.5, -0.083748
231, -0.330877
231.5, -0.132564
232, -0.18443
232.5, -0.397998
233, -0.349183
233.5, -0.092901
234, -0.312571
234.5, -0.144768
235, -0.327826
235.5, -0.379692
236, -0.275959
236.5, -0.285112
237, -0.141717
237.5, -0.221042
238, -0.291214
238.5, -0.315622
239, -0.221042
239.5, -0.376641
240, -0.343081
240.5, -0.385794
241, -0.147819
241.5, -0.346132
242, -0.175277
242.5, -0.199685
243, -0.248501
243.5, -0.257653
244, -0.248501
244.5, -0.306469
245, -0.239348
245.5, -0.336979
246, -0.324775
246.5, -0.315622
247, -0.18443
247.5, -0.333928
248, -0.221042
248.5, -0.269857
249, -0.254603
249.5, -0.318673
250, -0.352234
250.5, -0.135615
251, -0.367488
251.5, -0.367488
252, -0.217991
252.5, -0.230195
253, -0.410202
253.5, -0.242399
254, -0.248501
254.5, -0.282061
255, -0.303418
255.5, -0.18443
256, -0.205787
256.5, -0.333928
257, -0.379692
257.5, -0.233246
258, -0.21494
258.5, -0.282061
259, -0.324775
259.5, -0.144768
260, -0.495629
260.5, -0.346132
261, -0.178328
261.5, -0.227144
262, -0.217991
262.5, -0.217991
263, -0.196634
263.5, -0.260704
264, -0.221042
264.5, -0.178328
265, -0.355285
265.5, -0.297316
266, -0.321724
266.5, -0.376641
267, -0.333928
267.5, -0.507833
268, -0.343081
268.5, -0.291214
269, -0.257653
269.5, -0.172226
270, -0.211889
270.5, -0.135615
271, -0.221042
271.5, -0.30952
272, -0.324775
272.5, -0.217991
273, -0.181379
273.5, -0.224093
274, -0.315622
274.5, -0.324775
275, -0.18443
275.5, -0.181379
276, -0.367488
276.5, -0.141717
277, -0.199685
277.5, -0.330877
278, -0.297316
278.5, -0.352234
279, -0.251552
279.5, -0.187481
280, -0.205787
280.5, -0.227144
281, -0.18443
281.5, -0.18443
282, -0.205787
282.5, -0.230195
283, -0.251552
283.5, -0.202736
284, -0.172226
284.5, -0.239348
285, -0.208838
285.5, -0.269857
286, -0.269857
286.5, -0.156971
287, -0.303418
287.5, -0.416304
288, -0.233246
288.5, -0.169175
289, -0.425457
289.5, -0.211889
290, -0.275959
290.5, -0.257653
291, -0.211889
291.5, -0.321724
292, -0.315622
292.5, -0.312571
293, -0.257653
293.5, -0.227144
294, -0.333928
294.5, -0.288163
295, -0.126462
295.5, -0.211889
296, -0.303418
296.5, -0.294265
297, -0.391896
297.5, -0.187481
298, -0.248501
298.5, -0.224093
299, -0.27901
299.5, -0.18443
300, -0.230195
300.5, -0.202736
301, -0.330877
301.5, -0.288163
302, -0.227144
302.5, -0.294265
303, -0.275959
303.5, -0.236297
304, -0.324775
304.5, -0.312571
305, -0.21494
305.5, -0.367488
306, -0.352234
306.5, -0.175277
307, -0.239348
307.5, -0.242399
308, -0.272908
308.5, -0.230195
309, -0.217991
309.5, -0.27901
310, -0.205787
310.5, -0.132564
311, -0.352234
311.5, -0.327826
312, -0.34003
312.5, -0.34003
313, -0.221042
313.5, -0.422406
314, -0.272908
314.5, -0.230195
315, -0.343081
315.5, -0.178328
316, -0.297316
316.5, -0.123411
317, -0.193583
317.5, -0.24545
318, -0.175277
318.5, -0.257653
319, -0.242399
319.5, -0.382743
320, -0.321724
320.5, -0.190532
321, -0.163073
321.5, -0.178328
322, -0.376641
322.5, -0.211889
323, -0.27901
323.5, -0.303418
324, -0.336979
324.5, -0.217991
325, -0.315622
325.5, -0.288163
326, -0.336979
326.5, -0.233246
327, -0.260704
327.5, -0.248501
328, -0.291214
328.5, -0.324775
329, -0.330877
329.5, -0.239348
330, -0.275959
330.5, -0.285112
331, -0.138666
331.5, -0.21494
332, -0.187481
332.5, -0.144768
333, -0.410202
333.5, -0.221042
334, -0.27901
334.5, -0.190532
335, -0.147819
335.5, -0.205787
336, -0.199685
336.5, -0.300367
337, -0.236297
337.5, -0.260704
338, -0.266806
338.5, -0.230195
339, -0.166124
339.5, -0.346132
340, -0.330877
340.5, -0.27901
341, -0.190532
341.5, -0.343081
342, -0.236297
342.5, -0.266806
343, -0.205787
343.5, -0.422406
344, -0.333928
344.5, -0.208838
345, -0.367488
345.5, -0.327826
346, -0.297316
346.5, -0.211889
347, -0.254603
347.5, -0.413253
348, -0.275959
348.5, -0.123411
349, -0.30952
349.5, -0.135615
350, -0.312571
350.5, -0.242399
351, -0.30952
351.5, -0.303418
352, -0.163073
352.5, -0.160022
353, -0.260704
353.5, -0.242399
354, -0.233246
354.5, -0.327826
355, -0.236297
355.5, -0.211889
356, -0.257653
356.5, -0.282061
357, -0.315622
357.5, -0.217991
358, -0.263755
358.5, -0.391896
359, -0.269857
359.5, -0.12036
360, -0.147819
360.5, -0.18443
361, -0.364437
361.5, -0.172226
362, -0.111207
362.5, -0.327826
363, -0.181379
363.5, -0.333928
364, -0.202736
364.5, -0.327826
365, -0.272908
365.5, -0.227144
366, -0.300367
366.5, -0.269857
367, -0.227144
367.5, -0.254603
368, -0.178328
368.5, -0.349183
369, -0.443763
369.5, -0.196634
370, -0.266806
370.5, -0.449865
371, -0.236297
371.5, -0.382743
372, -0.254603
372.5, -0.254603
373, -0.352234
373.5, -0.257653
374, -0.251552
374.5, -0.263755
375, -0.266806
375.5, -0.199685
376, -0.333928
376.5, -0.239348
377, -0.358336
377.5, -0.230195
378, -0.364437
378.5, -0.254603
379, -0.187481
379.5, -0.285112
380, -0.431559
380.5, -0.266806
381, -0.376641
381.5, -0.312571
382, -0.242399
382.5, -0.272908
383, -0.291214
383.5, -0.282061
384, -0.221042
384.5, -0.321724
385, -0.211889
385.5, -0.208838
386, -0.230195
386.5, -0.175277
387, -0.361386
387.5, -0.288163
388, -0.263755
388.5, -0.300367
389, -0.397998
389.5, -0.367488
390, -0.285112
390.5, -0.346132
391, -0.239348
391.5, -0.24545
392, -0.147819
392.5, -0.24545
393, -0.297316
393.5, -0.315622
394, -0.34003
394.5, -0.199685
395, -0.285112
395.5, -0.217991
396, -0.224093
396.5, -0.224093
397, -0.227144
397.5, -0.187481
398, -0.169175
398.5, -0.205787
399, -0.306469
399.5, -0.425457
400, -0.199685
400.5, -0.352234
401, -0.266806
401.5, -0.205787
402, -0.217991
402.5, -0.324775
403, -0.193583
403.5, -0.239348
404, -0.269857
404.5, -0.257653
405, -0.208838
405.5, -0.227144
406, -0.312571
406.5, -0.260704
407, -0.275959
407.5, -0.297316
408, -0.24545
408.5, -0.221042
409, -0.233246
409.5, -0.269857
410, -0.300367
410.5, -0.321724
411, -0.181379
411.5, -0.248501
412, -0.394947
412.5, -0.46817
413, -0.199685
413.5, -0.266806
414, -0.272908
414.5, -0.263755
415, -0.181379
415.5, -0.199685
416, -0.37359
416.5, -0.163073
417, -0.333928
417.5, -0.27901
418, -0.285112
418.5, -0.306469
419, -0.236297
419.5, -0.187481
420, -0.196634
420.5, -0.239348
421, -0.272908
421.5, -0.367488
422, -0.21494
422.5, -0.254603
423, -0.190532
423.5, -0.260704
424, -0.248501
424.5, -0.248501
425, -0.291214
425.5, -0.394947
426, -0.312571
426.5, -0.303418
427, -0.388845
427.5, -0.306469
428, -0.156971
428.5, -0.199685
429, -0.178328
429.5, -0.379692
430, -0.355285
430.5, -0.15392
431, -0.211889
431.5, -0.300367
432, -0.364437
432.5, -0.324775
433, -0.196634
433.5, -0.181379
434, -0.343081
434.5, -0.102054
435, -0.254603
435.5, -0.248501
436, -0.108156
436.5, -0.419355
437, -0.12036
437.5, -0.257653
438, -0.24545
438.5, -0.224093
439, -0.266806
439.5, -0.15392
440, -0.196634
440.5, -0.288163
441, -0.24545
441.5, -0.294265
442, -0.260704
442.5, -0.266806
443, -0.355285
443.5, -0.413253
444, -0.208838
444.5, -0.266806
445, -0.294265
445.5, -0.388845
446, -0.394947
446.5, -0.239348
447, -0.15392
447.5, -0.175277
448, -0.15392
448.5, -0.303418
449, -0.37359
449.5, -0.163073
450, -0.227144
450.5, -0.202736
451, -0.260704
451.5, -0.27901
452, -0.43461
452.5, -0.108156
453, -0.370539
453.5, -0.269857
454, -0.282061
454.5, -0.367488
455, -0.336979
455.5, -0.300367
456, -0.254603
456.5, -0.227144
457, -0.285112
457.5, -0.144768
458, -0.291214
458.5, -0.306469
459, -0.242399
459.5, -0.172226
460, -0.135615
460.5, -0.196634
461, -0.272908
461.5, -0.147819
462, -0.21494
462.5, -0.236297
463, -0.24545
463.5, -0.416304
464, -0.233246
464.5, -0.315622
465, -0.263755
465.5, -0.251552
466, -0.275959
466.5, -0.370539
467, -0.257653
467.5, -0.24545
468, -0.257653
468.5, -0.285112
469, -0.300367
469.5, -0.193583
470, -0.272908
470.5, -0.303418
471, -0.385794
471.5, -0.233246
472, -0.239348
472.5, -0.343081
473, -0.27901
473.5, -0.324775
474, -0.263755
474.5, -0.370539
475, -0.294265
475.5, -0.193583
476, -0.187481
476.5, -0.251552
477, -0.233246
477.5, -0.227144
478, -0.205787
478.5, -0.187481
479, -0.263755
479.5, -0.269857
480, -0.248501
480.5, -0.166124
481, -0.260704
481.5, -0.300367
482, -0.132564
482.5, -0.358336
483, -0.282061
483.5, -0.355285
484, -0.288163
484.5, -0.248501
485, -0.138666
485.5, -0.285112
486, -0.27901
486.5, -0.269857
487, -0.275959
487.5, -0.224093
488, -0.324775
488.5, -0.330877
489, -0.236297
489.5, -0.379692
490, -0.416304
490.5, -0.282061
491, -0.266806
491.5, -0.312571
492, -0.166124
492.5, -0.272908
493, -0.193583
493.5, -0.251552
494, -0.187481
494.5, -0.24545
495, -0.34003
495.5, -0.315622
496, -0.358336
496.5, -0.288163
497, -0.205787
497.5, -0.269857
498, -0.297316
498.5, -0.175277
499, -0.30952
499.5, -0.248501
500, -0.239348
500.5, -0.282061
501, -0.178328
501.5, -0.401049
502, -0.263755
502.5, -0.227144
503, -0.37359
503.5, -0.205787
504, -0.217991
504.5, -0.211889
505, -0.24545
505.5, -0.355285
506, -0.187481
506.5, -0.172226
507, -0.217991
507.5, -0.230195
508, -0.428508
508.5, -0.205787
509, -0.169175
509.5, -0.169175
510, -0.208838
510.5, -0.251552
511, -0.349183
511.5, -0.169175
512, -0.285112
512.5, -0.18443
513, -0.364437
513.5, -0.285112
514, -0.272908
514.5, -0.291214
515, -0.269857
515.5, -0.211889
516, -0.297316
516.5, -0.187481
517, -0.266806
517.5, -0.355285
518, -0.135615
518.5, -0.452916
519, -0.160022
519.5, -0.239348
520, -0.379692
520.5, -0.12036
521, -0.260704
521.5, -0.367488
522, -0.349183
522.5, -0.336979
523, -0.163073
523.5, -0.24545
524, -0.275959
524.5, -0.263755
525, -0.275959
525.5, -0.15392
526, -0.315622
526.5, -0.269857
527, -0.260704
527.5, -0.202736
528, -0.21494
528.5, -0.175277
529, -0.236297
529.5, -0.230195
530, -0.349183
530.5, -0.416304
531, -0.150869
531.5, -0.163073
532, -0.147819
532.5, -0.236297
533, -0.275959
533.5, -0.236297
534, -0.193583
534.5, -0.254603
535, -0.199685
535.5, -0.333928
536, -0.297316
536.5, -0.333928
537, -0.221042
537.5, -0.236297
538, -0.349183
538.5, -0.251552
539, -0.431559
539.5, -0.37359
540, -0.251552
540.5, -0.306469
541, -0.291214
541.5, -0.315622
542, -0.211889
542.5, -0.321724
543, -0.178328
543.5, -0.367488
544, -0.221042
544.5, -0.355285
545, -0.30952
545.5, -0.431559
546, -0.343081
546.5, -0.126462
547, -0.333928
547.5, -0.236297
548, -0.388845
548.5, -0.324775
549, -0.251552
549.5, -0.221042
550, -0.257653
550.5, -0.254603
551, -0.330877
551.5, -0.224093
552, -0.306469
552.5, -0.346132
553, -0.312571
553.5, -0.190532
554, -0.227144
554.5, -0.135615
555, -0.132564
555.5, -0.260704
556, -0.175277
556.5, -0.266806
557, -0.455967
557.5, -0.282061
558, -0.297316
558.5, -0.065442
559, -0.230195
559.5, -0.352234
560, -0.300367
560.5, -0.376641
561, -0.358336
561.5, -0.266806
562, -0.242399
562.5, -0.15392
563, -0.370539
563.5, -0.138666
564, -0.181379
564.5, -0.282061
565, -0.330877
565.5, -0.321724
566, -0.282061
566.5, -0.230195
567, -0.12036
567.5, -0.401049
568, -0.272908
568.5, -0.275959
569, -0.419355
569.5, -0.306469
570, -0.266806
570.5, -0.21494
571, -0.324775
571.5, -0.21494
572, -0.364437
572.5, -0.227144
573, -0.300367
573.5, -0.346132
574, -0.282061
574.5, -0.440712
575, -0.397998
575.5, -0.254603
576, -0.147819
576.5, -0.190532
577, -0.343081
577.5, -0.391896
578, -0.202736
578.5, -0.254603
579, -0.230195
579.5, -0.303418
580, -0.178328
580.5, -0.272908
581, -0.27901
581.5, -0.205787
582, -0.230195
582.5, -0.312571
583, -0.181379
583.5, -0.300367
584, -0.138666
584.5, -0.300367
585, -0.385794
585.5, -0.327826
586, -0.181379
586.5, -0.071544
587, -0.202736
587.5, -0.37359
588, -0.175277
588.5, -0.251552
589, -0.242399
589.5, -0.230195
590, -0.260704
590.5, -0.285112
591, -0.196634
591.5, -0.230195
592, -0.150869
592.5, -0.217991
593, -0.361386
593.5, -0.385794
594, -0.169175
594.5, -0.221042
595, -0.181379
595.5, -0.193583
596, -0.211889
596.5, -0.163073
597, -0.269857
597.5, -0.291214
598, -0.324775
598.5, -0.385794
599, -0.239348
599.5, -0.275959
600, -0.266806
600.5, -0.242399
601, -0.282061
601.5, -0.227144
602, -0.269857
602.5, -0.336979
603, -0.178328
603.5, -0.196634
604, -0.312571
604.5, -0.388845
605, -0.260704
605.5, -0.251552
606, -0.224093
606.5, -0.401049
607, -0.407151
607.5, -0.379692
608, -0.34003
608.5, -0.358336
609, -0.303418
609.5, -0.202736
610, -0.257653
610.5, -0.330877
611, -0.266806
611.5, -0.21494
612, -0.169175
612.5, -0.217991
613, -0.129513
613.5, -0.160022
614, -0.294265
614.5, -0.407151
615, -0.285112
615.5, -0.288163
616, -0.21494
616.5, -0.224093
617, -0.297316
617.5, -0.269857
618, -0.282061
618.5, -0.327826
619, -0.318673
619.5, -0.263755
620, -0.211889
620.5, -0.21494
621, -0.21494
621.5, -0.352234
622, -0.257653
622.5, -0.260704
623, -0.248501
623.5, -0.285112
624, -0.321724
624.5, -0.330877
625, -0.117309
625.5, -0.272908
626, -0.202736
626.5, -0.300367
627, -0.352234
627.5, -0.407151
628, -0.266806
628.5, -0.300367
629, -0.257653
629.5, -0.324775
630, -0.24545
630.5, -0.364437
631, -0.257653
631.5, -0.306469
632, -0.248501
632.5, -0.330877
633, -0.217991
633.5, -0.227144
634, -0.34003
634.5, -0.111207
635, -0.385794
635.5, -0.336979
636, -0.163073
636.5, -0.172226
637, -0.312571
637.5, -0.297316
638, -0.364437
638.5, -0.266806
639, -0.312571
639.5, -0.205787
640, -0.333928
640.5, -0.394947
641, -0.336979
641.5, -0.236297
642, -0.428508
642.5, -0.355285
643, -0.266806
643.5, -0.230195
644, -0.236297
644.5, -0.254603
645, -0.336979
645.5, -0.275959
646, -0.300367
646.5, -0.336979
647, -0.282061
647.5, -0.355285
648, -0.272908
648.5, -0.169175
649, -0.312571
649.5, -0.181379
650, -0.306469
650.5, -0.401049
651, -0.315622
651.5, -0.21494
652, -0.394947
652.5, -0.138666
653, -0.269857
653.5, -0.303418
654, -0.352234
654.5, -0.254603
655, -0.364437
655.5, -0.300367
656, -0.230195
656.5, -0.187481
657, -0.166124
657.5, -0.282061
658, -0.156971
658.5, -0.30952
659, -0.141717
659.5, -0.187481
660, -0.257653
660.5, -0.315622
661, -0.227144
661.5, -0.257653
662, -0.285112
662.5, -0.254603
663, -0.282061
663.5, -0.193583
664, -0.224093
664.5, -0.269857
665, -0.285112
665.5, -0.248501
666, -0.251552
666.5, -0.297316
667, -0.34003
667.5, -0.105105
668, -0.163073
668.5, -0.254603
669, -0.233246
669.5, -0.282061
670, -0.30952
670.5, -0.230195
671, -0.221042
671.5, -0.221042
672, -0.391896
672.5, -0.324775
673, -0.294265
673.5, -0.24545
674, -0.205787
674.5, -0.297316
675, -0.233246
675.5, -0.330877
676, -0.333928
676.5, -0.419355
677, -0.431559
677.5, -0.471221
678, -0.275959
678.5, -0.147819
679, -0.297316
679.5, -0.086799
680, -0.315622
680.5, -0.248501
681, -0.355285
681.5, -0.324775
682, -0.30952
682.5, -0.169175
683, -0.199685
683.5, -0.230195
684, -0.254603
684.5, -0.272908
685, -0.297316
685.5, -0.343081
686, -0.208838
686.5, -0.355285
687, -0.327826
687.5, -0.27901
688, -0.193583
688.5, -0.227144
689, -0.300367
689.5, -0.352234
690, -0.141717
690.5, -0.071544
691, -0.230195
691.5, -0.190532
692, -0.285112
692.5, -0.291214
693, -0.327826
693.5, -0.282061
694, -0.227144
694.5, -0.196634
695, -0.312571
695.5, -0.18443
696, -0.343081
696.5, -0.312571
697, -0.37359
697.5, -0.077646
698, -0.318673
698.5, -0.251552
699, -0.300367
699.5, -0.303418
700, -0.251552
700.5, -0.266806
701, -0.227144
701.5, -0.315622
702, -0.282061
702.5, -0.330877
703, -0.312571
703.5, -0.300367
704, -0.123411
704.5, -0.233246
705, -0.248501
705.5, -0.227144
706, -0.349183
706.5, -0.343081
707, -0.242399
707.5, -0.318673
708, -0.18443
708.5, -0.181379
709, -0.275959
709.5, -0.294265
710, -0.211889
710.5, -0.269857
711, -0.175277
711.5, -0.190532
712, -0.361386
712.5, -0.327826
713, -0.269857
713.5, -0.257653
714, -0.397998
714.5, -0.275959
715, -0.324775
715.5, -0.275959
716, -0.260704
716.5, -0.327826
717, -0.272908
717.5, -0.236297
718, -0.074595
718.5, -0.385794
719, -0.239348
719.5, -0.211889
720, -0.333928
720.5, -0.263755
721, -0.18443
721.5, -0.227144
722, -0.181379
722.5, -0.221042
723, -0.233246
723.5, -0.303418
724, -0.297316
724.5, -0.12036
725, -0.202736
725.5, -0.169175
726, -0.370539
726.5, -0.483425
727, -0.422406
727.5, -0.172226
728, -0.30952
728.5, -0.364437
729, -0.37359
729.5, -0.27901
730, -0.257653
730.5, -0.294265
731, -0.18443
731.5, -0.285112
732, -0.221042
732.5, -0.306469
733, -0.236297
733.5, -0.135615
734, -0.352234
734.5, -0.330877
735, -0.370539
735.5, -0.330877
736, -0.190532
736.5, -0.092901
737, -0.156971
737.5, -0.175277
738, -0.175277
738.5, -0.224093
739, -0.251552
739.5, -0.275959
740, -0.254603
740.5, -0.272908
741, -0.224093
741.5, -0.217991
742, -0.263755
742.5, -0.260704
743, -0.315622
743.5, -0.333928
744, -0.138666
744.5, -0.211889
745, -0.199685
745.5, -0.306469
746, -0.187481
746.5, -0.297316
747, -0.138666
747.5, -0.205787
748, -0.239348
748.5, -0.217991
749, -0.269857
749.5, -0.269857
750, -0.242399
750.5, -0.111207
751, -0.172226
751.5, -0.260704
752, -0.285112
752.5, -0.190532
753, -0.202736
753.5, -0.239348
754, -0.272908
754.5, -0.236297
755, -0.358336
755.5, -0.21494
756, -0.196634
756.5, -0.30952
757, -0.27901
757.5, -0.352234
758, -0.306469
758.5, -0.230195
759, -0.230195
759.5, -0.166124
760, -0.193583
760.5, -0.349183
761, -0.251552
761.5, -0.208838
762, -0.312571
762.5, -0.236297
763, -0.208838
763.5, -0.272908
764, -0.327826
764.5, -0.190532
765, -0.282061
765.5, -0.211889
766, -0.199685
766.5, -0.21494
767, -0.24545
767.5, -0.224093
768, -0.138666
768.5, -0.221042
769, -0.327826
769.5, -0.224093
770, -0.211889
770.5, -0.321724
771, -0.288163
771.5, -0.318673
772, -0.285112
772.5, -0.364437
773, -0.27901
773.5, -0.269857
774, -0.254603
774.5, -0.312571
775, -0.367488
775.5, -0.163073
776, -0.199685
