x Value, y Value
215.5, -0.285112
216, -0.315622
216.5, -0.260704
217, -0.37359
217.5, -0.343081
218, -0.260704
218.5, -0.288163
219, -0.330877
219.5, -0.108156
220, -0.349183
220.5, -0.336979
221, -0.248501
221.5, -0.37359
222, -0.300367
222.5, -0.239348
223, -0.333928
223.5, -0.416304
224, -0.422406
224.5, -0.361386
225, -0.312571
225.5, -0.355285
226, -0.352234
226.5, -0.343081
227, -0.379692
227.5, -0.358336
228, -0.379692
228.5, -0.346132
229, -0.355285
229.5, -0.34003
230, -0.367488
230.5, -0.355285
231, -0.394947
231.5, -0.367488
232, -0.315622
232.5, -0.346132
233, -0.321724
233.5, -0.346132
234, -0.355285
234.5, -0.376641
235, -0.391896
235.5, -0.37359
236, -0.318673
236.5, -0.358336
237, -0.333928
237.5, -0.352234
238, -0.385794
238.5, -0.343081
239, -0.37359
239.5, -0.364437
240, -0.312571
240.5, -0.364437
241, -0.358336
241.5, -0.349183
242, -0.385794
242.5, -0.343081
243, -0.385794
243.5, -0.361386
244, -0.34003
244.5, -0.352234
245, -0.327826
245.5, -0.349183
246, -0.37359
246.5, -0.370539
247, -0.370539
247.5, -0.361386
248, -0.333928
248.5, -0.364437
249, -0.324775
249.5, -0.355285
250, -0.37359
250.5, -0.349183
251, -0.391896
251.5, -0.352234
252, -0.321724
252.5, -0.349183
253, -0.361386
253.5, -0.364437
254, -0.361386
254.5, -0.361386
255, -0.364437
255.5, -0.34003
256, -0.321724
256.5, -0.355285
257, -0.364437
257.5, -0.349183
258, -0.385794
258.5, -0.358336
259, -0.358336
259.5, -0.349183
260, -0.37359
260.5, -0.361386
261, -0.370539
261.5, -0.370539
262, -0.346132
262.5, -0.358336
263, -0.379692
263.5, -0.355285
264, -0.333928
264.5, -0.349183
265, -0.37359
265.5, -0.343081
266, -0.352234
266.5, -0.352234
267, -0.346132
267.5, -0.37359
268, -0.355285
268.5, -0.327826
269, -0.358336
269.5, -0.361386
270, -0.355285
270.5, -0.376641
271, -0.370539
271.5, -0.352234
272, -0.352234
272.5, -0.355285
273, -0.358336
273.5, -0.358336
274, -0.352234
274.5, -0.388845
275, -0.370539
275.5, -0.367488
276, -0.358336
276.5, -0.333928
277, -0.346132
277.5, -0.367488
278, -0.355285
278.5, -0.379692
279, -0.370539
279.5, -0.361386
280, -0.367488
280.5, -0.327826
281, -0.349183
281.5, -0.364437
282, -0.367488
282.5, -0.355285
283, -0.352234
283.5, -0.361386
284, -0.364437
284.5, -0.352234
285, -0.37359
285.5, -0.361386
286, -0.364437
286.5, -0.379692
287, -0.361386
287.5, -0.367488
288, -0.358336
288.5, -0.367488
289, -0.364437
289.5, -0.364437
290, -0.379692
290.5, -0.37359
291, -0.355285
291.5, -0.346132
292, -0.343081
292.5, -0.364437
293, -0.37359
293.5, -0.364437
294, -0.370539
294.5, -0.358336
295, -0.367488
295.5, -0.346132
296, -0.361386
296.5, -0.370539
297, -0.358336
297.5, -0.358336
298, -0.37359
298.5, -0.370539
299, -0.358336
299.5, -0.352234
300, -0.358336
300.5, -0.367488
301, -0.370539
301.5, -0.376641
302, -0.367488
302.5, -0.355285
303, -0.358336
303.5, -0.367488
304, -0.364437
304.5, -0.370539
305, -0.367488
305.5, -0.361386
306, -0.315622
306.5, -0.370539
307, -0.349183
307.5, -0.370539
308, -0.367488
308.5, -0.370539
309, -0.379692
309.5, -0.364437
310, -0.364437
310.5, -0.364437
311, -0.349183
311.5, -0.358336
312, -0.379692
312.5, -0.349183
313, -0.367488
313.5, -0.367488
314, -0.358336
314.5, -0.349183
315, -0.343081
315.5, -0.361386
316, -0.358336
316.5, -0.355285
317, -0.376641
317.5, -0.358336
318, -0.343081
318.5, -0.352234
319, -0.34003
319.5, -0.367488
320, -0.358336
320.5, -0.336979
321, -0.376641
321.5, -0.34003
322, -0.336979
322.5, -0.361386
323, -0.349183
323.5, -0.370539
324, -0.370539
324.5, -0.361386
325, -0.37359
325.5, -0.364437
326, -0.333928
326.5, -0.355285
327, -0.355285
327.5, -0.346132
328, -0.370539
328.5, -0.355285
329, -0.37359
329.5, -0.370539
330, -0.324775
330.5, -0.361386
331, -0.343081
331.5, -0.352234
332, -0.382743
332.5, -0.37359
333, -0.367488
333.5, -0.355285
334, -0.321724
334.5, -0.361386
335, -0.349183
335.5, -0.343081
336, -0.376641
336.5, -0.367488
337, -0.349183
337.5, -0.364437
338, -0.358336
338.5, -0.364437
339, -0.376641
339.5, -0.336979
340, -0.37359
340.5, -0.361386
341, -0.324775
341.5, -0.370539
342, -0.34003
342.5, -0.349183
343, -0.349183
343.5, -0.37359
344, -0.361386
344.5, -0.361386
345, -0.324775
345.5, -0.358336
346, -0.333928
346.5, -0.355285
347, -0.382743
347.5, -0.37359
348, -0.376641
348.5, -0.370539
349, -0.324775
349.5, -0.364437
350, -0.327826
350.5, -0.352234
351, -0.382743
351.5, -0.349183
352, -0.37359
352.5, -0.349183
353, -0.30952
353.5, -0.367488
354, -0.330877
354.5, -0.349183
355, -0.382743
355.5, -0.367488
356, -0.37359
356.5, -0.364437
357, -0.300367
357.5, -0.364437
358, -0.346132
358.5, -0.352234
359, -0.376641
359.5, -0.361386
360, -0.388845
360.5, -0.343081
361, -0.327826
361.5, -0.343081
362, -0.333928
362.5, -0.349183
363, -0.37359
363.5, -0.379692
364, -0.379692
364.5, -0.352234
365, -0.355285
365.5, -0.352234
366, -0.346132
366.5, -0.355285
367, -0.364437
367.5, -0.364437
368, -0.364437
368.5, -0.364437
369, -0.330877
369.5, -0.37359
370, -0.364437
370.5, -0.352234
371, -0.401049
371.5, -0.352234
372, -0.333928
372.5, -0.358336
373, -0.364437
373.5, -0.37359
374, -0.376641
374.5, -0.349183
375, -0.376641
375.5, -0.382743
376, -0.358336
376.5, -0.364437
377, -0.343081
377.5, -0.34003
378, -0.349183
378.5, -0.358336
379, -0.376641
379.5, -0.364437
380, -0.336979
380.5, -0.370539
381, -0.367488
381.5, -0.336979
382, -0.352234
382.5, -0.367488
383, -0.355285
383.5, -0.379692
384, -0.324775
384.5, -0.361386
385, -0.37359
385.5, -0.349183
386, -0.367488
386.5, -0.361386
387, -0.343081
387.5, -0.358336
388, -0.355285
388.5, -0.367488
389, -0.358336
389.5, -0.361386
390, -0.358336
390.5, -0.355285
391, -0.364437
391.5, -0.361386
392, -0.343081
392.5, -0.367488
393, -0.367488
393.5, -0.343081
394, -0.361386
394.5, -0.358336
395, -0.364437
395.5, -0.358336
396, -0.361386
396.5, -0.388845
397, -0.358336
397.5, -0.361386
398, -0.358336
398.5, -0.370539
399, -0.361386
399.5, -0.352234
400, -0.367488
400.5, -0.379692
401, -0.358336
401.5, -0.364437
402, -0.358336
402.5, -0.361386
403, -0.355285
403.5, -0.352234
404, -0.355285
404.5, -0.367488
405, -0.379692
405.5, -0.358336
406, -0.352234
406.5, -0.364437
407, -0.364437
407.5, -0.346132
408, -0.355285
408.5, -0.358336
409, -0.367488
409.5, -0.361386
410, -0.349183
410.5, -0.379692
411, -0.367488
411.5, -0.355285
412, -0.349183
412.5, -0.367488
413, -0.376641
413.5, -0.358336
414, -0.358336
414.5, -0.361386
415, -0.346132
415.5, -0.361386
416, -0.346132
416.5, -0.352234
417, -0.367488
417.5, -0.361386
418, -0.379692
418.5, -0.364437
419, -0.346132
419.5, -0.361386
420, -0.343081
420.5, -0.358336
421, -0.364437
421.5, -0.367488
422, -0.394947
422.5, -0.343081
423, -0.355285
423.5, -0.352234
424, -0.346132
424.5, -0.358336
425, -0.364437
425.5, -0.37359
426, -0.376641
426.5, -0.358336
427, -0.358336
427.5, -0.358336
428, -0.370539
428.5, -0.364437
429, -0.367488
429.5, -0.364437
430, -0.364437
430.5, -0.358336
431, -0.358336
431.5, -0.355285
432, -0.34003
432.5, -0.358336
433, -0.358336
433.5, -0.352234
434, -0.388845
434.5, -0.364437
435, -0.336979
435.5, -0.355285
436, -0.355285
436.5, -0.364437
437, -0.361386
437.5, -0.358336
438, -0.349183
438.5, -0.367488
439, -0.34003
439.5, -0.361386
440, -0.361386
440.5, -0.346132
441, -0.376641
441.5, -0.358336
442, -0.336979
442.5, -0.358336
443, -0.355285
443.5, -0.364437
444, -0.370539
444.5, -0.370539
445, -0.355285
445.5, -0.37359
446, -0.327826
446.5, -0.361386
447, -0.358336
447.5, -0.346132
448, -0.370539
448.5, -0.364437
449, -0.382743
449.5, -0.367488
450, -0.333928
450.5, -0.358336
451, -0.346132
451.5, -0.343081
452, -0.361386
452.5, -0.364437
453, -0.370539
453.5, -0.358336
454, -0.34003
454.5, -0.343081
455, -0.361386
455.5, -0.34003
456, -0.364437
456.5, -0.358336
457, -0.37359
457.5, -0.343081
458, -0.330877
458.5, -0.37359
459, -0.346132
459.5, -0.355285
460, -0.361386
460.5, -0.358336
461, -0.388845
461.5, -0.352234
462, -0.324775
462.5, -0.358336
463, -0.327826
463.5, -0.358336
464, -0.349183
464.5, -0.367488
465, -0.382743
465.5, -0.361386
466, -0.327826
466.5, -0.349183
467, -0.324775
467.5, -0.349183
468, -0.370539
468.5, -0.355285
469, -0.376641
469.5, -0.364437
470, -0.315622
470.5, -0.346132
471, -0.333928
471.5, -0.355285
472, -0.37359
472.5, -0.376641
473, -0.367488
473.5, -0.349183
474, -0.333928
474.5, -0.349183
475, -0.367488
475.5, -0.355285
476, -0.391896
476.5, -0.37359
477, -0.312571
477.5, -0.367488
478, -0.330877
478.5, -0.367488
479, -0.382743
479.5, -0.349183
480, -0.385794
480.5, -0.358336
481, -0.315622
481.5, -0.352234
482, -0.327826
482.5, -0.349183
483, -0.376641
483.5, -0.358336
484, -0.388845
484.5, -0.370539
485, -0.324775
485.5, -0.355285
486, -0.349183
486.5, -0.364437
487, -0.388845
487.5, -0.352234
488, -0.370539
488.5, -0.367488
489, -0.321724
489.5, -0.349183
490, -0.330877
490.5, -0.333928
491, -0.382743
491.5, -0.358336
492, -0.358336
492.5, -0.358336
493, -0.303418
493.5, -0.355285
494, -0.346132
494.5, -0.355285
495, -0.391896
495.5, -0.361386
496, -0.355285
496.5, -0.34003
497, -0.358336
497.5, -0.37359
498, -0.358336
498.5, -0.346132
499, -0.355285
499.5, -0.333928
500, -0.37359
500.5, -0.352234
501, -0.352234
501.5, -0.355285
502, -0.364437
502.5, -0.367488
503, -0.397998
503.5, -0.358336
504, -0.37359
504.5, -0.358336
505, -0.358336
505.5, -0.355285
506, -0.358336
506.5, -0.349183
507, -0.358336
507.5, -0.361386
508, -0.367488
508.5, -0.349183
509, -0.358336
509.5, -0.358336
510, -0.364437
510.5, -0.352234
511, -0.367488
511.5, -0.37359
512, -0.352234
512.5, -0.358336
513, -0.358336
513.5, -0.327826
514, -0.376641
514.5, -0.358336
515, -0.361386
515.5, -0.382743
516, -0.352234
516.5, -0.358336
517, -0.361386
517.5, -0.352234
518, -0.370539
518.5, -0.355285
519, -0.361386
519.5, -0.367488
520, -0.367488
520.5, -0.364437
521, -0.355285
521.5, -0.355285
522, -0.358336
522.5, -0.358336
523, -0.370539
523.5, -0.355285
524, -0.37359
524.5, -0.349183
525, -0.355285
525.5, -0.349183
526, -0.361386
526.5, -0.358336
527, -0.370539
527.5, -0.367488
528, -0.361386
528.5, -0.364437
529, -0.361386
529.5, -0.364437
530, -0.364437
530.5, -0.364437
531, -0.355285
531.5, -0.364437
532, -0.355285
532.5, -0.355285
533, -0.352234
533.5, -0.346132
534, -0.364437
534.5, -0.379692
535, -0.370539
535.5, -0.367488
536, -0.349183
536.5, -0.367488
537, -0.358336
537.5, -0.358336
538, -0.364437
538.5, -0.352234
539, -0.361386
539.5, -0.361386
540, -0.364437
540.5, -0.370539
541, -0.343081
541.5, -0.355285
542, -0.391896
542.5, -0.358336
543, -0.382743
543.5, -0.376641
544, -0.361386
544.5, -0.382743
545, -0.358336
545.5, -0.367488
546, -0.388845
546.5, -0.364437
547, -0.346132
547.5, -0.355285
548, -0.349183
548.5, -0.361386
549, -0.367488
549.5, -0.388845
550, -0.370539
550.5, -0.367488
551, -0.327826
551.5, -0.355285
552, -0.364437
552.5, -0.358336
553, -0.379692
553.5, -0.364437
554, -0.382743
554.5, -0.379692
555, -0.367488
555.5, -0.364437
556, -0.352234
556.5, -0.370539
557, -0.361386
557.5, -0.358336
558, -0.370539
558.5, -0.370539
559, -0.346132
559.5, -0.364437
560, -0.352234
560.5, -0.355285
561, -0.379692
561.5, -0.346132
562, -0.385794
562.5, -0.367488
563, -0.346132
563.5, -0.367488
564, -0.34003
564.5, -0.364437
565, -0.367488
565.5, -0.355285
566, -0.388845
566.5, -0.37359
567, -0.333928
567.5, -0.382743
568, -0.330877
568.5, -0.361386
569, -0.364437
569.5, -0.358336
570, -0.385794
570.5, -0.37359
571, -0.333928
571.5, -0.349183
572, -0.346132
572.5, -0.367488
573, -0.367488
573.5, -0.358336
574, -0.379692
574.5, -0.37359
575, -0.336979
575.5, -0.346132
576, -0.349183
576.5, -0.355285
577, -0.352234
577.5, -0.37359
578, -0.364437
578.5, -0.361386
579, -0.300367
579.5, -0.352234
580, -0.37359
580.5, -0.349183
581, -0.394947
581.5, -0.382743
582, -0.330877
582.5, -0.364437
583, -0.333928
583.5, -0.352234
584, -0.355285
584.5, -0.355285
585, -0.379692
585.5, -0.352234
586, -0.321724
586.5, -0.355285
587, -0.315622
587.5, -0.352234
588, -0.355285
588.5, -0.361386
589, -0.382743
589.5, -0.364437
590, -0.306469
590.5, -0.361386
591, -0.324775
591.5, -0.336979
592, -0.364437
592.5, -0.358336
593, -0.391896
593.5, -0.370539
594, -0.318673
594.5, -0.352234
595, -0.346132
595.5, -0.349183
596, -0.367488
596.5, -0.355285
597, -0.388845
597.5, -0.385794
598, -0.291214
598.5, -0.37359
599, -0.318673
599.5, -0.346132
600, -0.385794
600.5, -0.364437
601, -0.385794
601.5, -0.370539
602, -0.312571
602.5, -0.352234
603, -0.318673
603.5, -0.355285
604, -0.376641
604.5, -0.352234
605, -0.397998
605.5, -0.355285
606, -0.30952
606.5, -0.364437
607, -0.346132
607.5, -0.358336
608, -0.391896
608.5, -0.355285
609, -0.391896
609.5, -0.346132
610, -0.315622
610.5, -0.367488
611, -0.318673
611.5, -0.361386
612, -0.379692
612.5, -0.352234
613, -0.367488
613.5, -0.349183
614, -0.318673
614.5, -0.346132
615, -0.358336
615.5, -0.346132
616, -0.367488
616.5, -0.370539
617, -0.330877
617.5, -0.349183
618, -0.34003
618.5, -0.333928
619, -0.379692
619.5, -0.361386
620, -0.388845
620.5, -0.376641
621, -0.312571
621.5, -0.358336
622, -0.349183
622.5, -0.343081
623, -0.367488
623.5, -0.355285
624, -0.355285
624.5, -0.37359
625, -0.352234
625.5, -0.352234
626, -0.346132
626.5, -0.343081
627, -0.364437
627.5, -0.343081
628, -0.364437
628.5, -0.358336
629, -0.364437
629.5, -0.367488
630, -0.34003
630.5, -0.34003
631, -0.37359
631.5, -0.355285
632, -0.352234
632.5, -0.355285
633, -0.358336
633.5, -0.361386
634, -0.364437
634.5, -0.352234
635, -0.361386
635.5, -0.37359
636, -0.370539
636.5, -0.355285
637, -0.370539
637.5, -0.367488
638, -0.367488
638.5, -0.352234
639, -0.364437
639.5, -0.376641
640, -0.358336
640.5, -0.376641
641, -0.364437
641.5, -0.352234
642, -0.355285
642.5, -0.352234
643, -0.370539
643.5, -0.364437
644, -0.349183
644.5, -0.352234
645, -0.358336
645.5, -0.370539
646, -0.361386
646.5, -0.367488
647, -0.355285
647.5, -0.352234
648, -0.352234
648.5, -0.364437
649, -0.349183
649.5, -0.358336
650, -0.355285
650.5, -0.349183
651, -0.364437
651.5, -0.361386
652, -0.37359
652.5, -0.364437
653, -0.349183
653.5, -0.355285
654, -0.361386
654.5, -0.352234
655, -0.355285
655.5, -0.367488
656, -0.336979
656.5, -0.352234
657, -0.355285
657.5, -0.352234
658, -0.361386
658.5, -0.358336
659, -0.358336
659.5, -0.376641
660, -0.327826
660.5, -0.358336
661, -0.367488
661.5, -0.355285
662, -0.367488
662.5, -0.364437
663, -0.364437
663.5, -0.364437
664, -0.343081
664.5, -0.352234
665, -0.346132
665.5, -0.364437
666, -0.361386
666.5, -0.349183
667, -0.376641
667.5, -0.358336
668, -0.346132
668.5, -0.352234
669, -0.352234
669.5, -0.358336
670, -0.364437
670.5, -0.346132
671, -0.367488
671.5, -0.361386
672, -0.349183
672.5, -0.349183
673, -0.349183
673.5, -0.352234
674, -0.367488
674.5, -0.361386
675, -0.367488
675.5, -0.355285
676, -0.34003
676.5, -0.352234
677, -0.358336
677.5, -0.361386
678, -0.370539
678.5, -0.349183
679, -0.361386
679.5, -0.367488
680, -0.324775
680.5, -0.355285
681, -0.333928
681.5, -0.355285
682, -0.361386
682.5, -0.361386
683, -0.379692
683.5, -0.355285
684, -0.355285
684.5, -0.352234
685, -0.355285
685.5, -0.355285
686, -0.376641
686.5, -0.349183
687, -0.343081
687.5, -0.352234
688, -0.333928
688.5, -0.34003
689, -0.382743
689.5, -0.346132
690, -0.370539
690.5, -0.355285
691, -0.333928
691.5, -0.361386
692, -0.333928
692.5, -0.352234
693, -0.37359
693.5, -0.358336
694, -0.37359
694.5, -0.352234
695, -0.327826
695.5, -0.364437
696, -0.346132
696.5, -0.343081
697, -0.370539
697.5, -0.355285
698, -0.391896
698.5, -0.361386
699, -0.343081
699.5, -0.364437
700, -0.318673
700.5, -0.343081
701, -0.370539
701.5, -0.352234
702, -0.385794
702.5, -0.364437
703, -0.318673
703.5, -0.352234
704, -0.343081
704.5, -0.343081
705, -0.376641
705.5, -0.346132
706, -0.370539
706.5, -0.361386
707, -0.327826
707.5, -0.355285
708, -0.318673
708.5, -0.336979
709, -0.364437
709.5, -0.349183
710, -0.391896
710.5, -0.364437
711, -0.312571
711.5, -0.376641
712, -0.318673
712.5, -0.355285
713, -0.37359
713.5, -0.34003
714, -0.388845
714.5, -0.358336
715, -0.297316
715.5, -0.364437
716, -0.34003
716.5, -0.355285
717, -0.379692
717.5, -0.34003
718, -0.397998
718.5, -0.361386
719, -0.288163
719.5, -0.370539
720, -0.343081
720.5, -0.367488
721, -0.379692
721.5, -0.34003
722, -0.291214
722.5, -0.346132
723, -0.346132
723.5, -0.358336
724, -0.376641
724.5, -0.349183
725, -0.385794
725.5, -0.364437
726, -0.315622
726.5, -0.352234
727, -0.346132
727.5, -0.343081
728, -0.4041
728.5, -0.355285
729, -0.394947
729.5, -0.355285
730, -0.303418
730.5, -0.364437
731, -0.333928
731.5, -0.343081
732, -0.367488
732.5, -0.346132
733, -0.394947
733.5, -0.361386
734, -0.327826
734.5, -0.367488
735, -0.352234
735.5, -0.336979
736, -0.385794
736.5, -0.352234
737, -0.385794
737.5, -0.364437
738, -0.330877
738.5, -0.358336
739, -0.349183
739.5, -0.355285
740, -0.355285
740.5, -0.358336
741, -0.367488
741.5, -0.361386
742, -0.294265
742.5, -0.361386
743, -0.343081
743.5, -0.330877
744, -0.37359
744.5, -0.336979
745, -0.364437
745.5, -0.364437
746, -0.355285
746.5, -0.364437
747, -0.355285
747.5, -0.333928
748, -0.355285
748.5, -0.364437
749, -0.367488
749.5, -0.355285
750, -0.318673
750.5, -0.37359
751, -0.349183
751.5, -0.346132
752, -0.379692
752.5, -0.343081
753, -0.385794
753.5, -0.370539
754, -0.352234
754.5, -0.358336
755, -0.349183
755.5, -0.321724
756, -0.364437
756.5, -0.346132
757, -0.361386
757.5, -0.352234
758, -0.352234
758.5, -0.379692
759, -0.364437
759.5, -0.364437
760, -0.355285
760.5, -0.379692
761, -0.370539
761.5, -0.349183
762, -0.364437
762.5, -0.34003
763, -0.364437
763.5, -0.364437
764, -0.358336
764.5, -0.364437
765, -0.361386
765.5, -0.346132
766, -0.355285
766.5, -0.349183
767, -0.361386
767.5, -0.361386
768, -0.355285
768.5, -0.352234
769, -0.364437
769.5, -0.358336
770, -0.358336
770.5, -0.355285
771, -0.361386
771.5, -0.349183
772, -0.352234
772.5, -0.358336
773, -0.352234
773.5, -0.355285
774, -0.349183
774.5, -0.370539
775, -0.358336
775.5, -0.355285
776, -0.370539
