x Value, y Value
140.5, -0.330877
141, -0.263755
141.5, -0.166124
142, -0.254603
142.5, -0.205787
143, -0.303418
143.5, -0.428508
144, -0.321724
144.5, -0.269857
145, -0.291214
145.5, -0.126462
146, -0.43461
146.5, -0.18443
147, -0.239348
147.5, -0.233246
148, -0.370539
148.5, -0.300367
149, -0.144768
149.5, -0.361386
150, -0.242399
150.5, -0.260704
151, -0.285112
151.5, -0.272908
152, -0.300367
152.5, -0.248501
153, -0.248501
153.5, -0.327826
154, -0.346132
154.5, -0.181379
155, -0.391896
155.5, -0.15392
156, -0.391896
156.5, -0.303418
157, -0.370539
157.5, -0.272908
158, -0.156971
158.5, -0.266806
159, -0.275959
159.5, -0.272908
160, -0.333928
160.5, -0.263755
161, -0.205787
161.5, -0.18443
162, -0.260704
162.5, -0.315622
163, -0.318673
163.5, -0.263755
164, -0.30952
164.5, -0.239348
165, -0.303418
165.5, -0.193583
166, -0.208838
166.5, -0.217991
167, -0.156971
167.5, -0.343081
168, -0.333928
168.5, -0.181379
169, -0.21494
169.5, -0.227144
170, -0.196634
170.5, -0.275959
171, -0.37359
171.5, -0.34003
172, -0.196634
172.5, -0.211889
173, -0.156971
173.5, -0.336979
174, -0.327826
174.5, -0.15392
175, -0.257653
175.5, -0.208838
176, -0.306469
176.5, -0.321724
177, -0.211889
177.5, -0.193583
178, -0.248501
178.5, -0.401049
179, -0.349183
179.5, -0.251552
180, -0.217991
180.5, -0.254603
181, -0.37359
181.5, -0.288163
182, -0.248501
182.5, -0.236297
183, -0.221042
183.5, -0.333928
184, -0.407151
184.5, -0.117309
185, -0.160022
185.5, -0.150869
186, -0.236297
186.5, -0.080697
187, -0.291214
187.5, -0.156971
188, -0.160022
188.5, -0.269857
189, -0.196634
189.5, -0.327826
190, -0.169175
190.5, -0.288163
191, -0.260704
191.5, -0.275959
192, -0.251552
192.5, -0.312571
193, -0.24545
193.5, -0.300367
194, -0.27901
194.5, -0.300367
195, -0.303418
195.5, -0.208838
196, -0.190532
196.5, -0.358336
197, -0.251552
197.5, -0.178328
198, -0.251552
198.5, -0.330877
199, -0.385794
199.5, -0.211889
200, -0.239348
200.5, -0.196634
201, -0.211889
201.5, -0.333928
202, -0.327826
202.5, -0.172226
203, -0.269857
203.5, -0.221042
204, -0.297316
204.5, -0.37359
205, -0.272908
205.5, -0.324775
206, -0.303418
206.5, -0.248501
207, -0.297316
207.5, -0.333928
208, -0.178328
208.5, -0.202736
209, -0.318673
209.5, -0.221042
210, -0.208838
210.5, -0.254603
211, -0.217991
211.5, -0.27901
212, -0.199685
212.5, -0.30952
213, -0.217991
213.5, -0.233246
214, -0.257653
214.5, -0.330877
215, -0.172226
215.5, -0.208838
216, -0.208838
216.5, -0.239348
217, -0.275959
217.5, -0.346132
218, -0.236297
218.5, -0.361386
219, -0.12036
219.5, -0.37359
220, -0.333928
220.5, -0.242399
221, -0.166124
221.5, -0.315622
222, -0.239348
222.5, -0.190532
223, -0.27901
223.5, -0.291214
224, -0.205787
224.5, -0.172226
225, -0.349183
225.5, -0.242399
226, -0.260704
226.5, -0.275959
227, -0.208838
227.5, -0.330877
228, -0.269857
228.5, -0.364437
229, -0.391896
229.5, -0.315622
230, -0.288163
230.5, -0.37359
231, -0.355285
231.5, -0.202736
232, -0.172226
232.5, -0.190532
233, -0.419355
233.5, -0.30952
234, -0.224093
234.5, -0.343081
235, -0.336979
235.5, -0.367488
236, -0.156971
236.5, -0.361386
237, -0.288163
237.5, -0.285112
238, -0.333928
238.5, -0.330877
239, -0.355285
239.5, -0.24545
240, -0.242399
240.5, -0.282061
241, -0.266806
241.5, -0.251552
242, -0.260704
242.5, -0.227144
243, -0.126462
243.5, -0.233246
244, -0.269857
244.5, -0.144768
245, -0.236297
245.5, -0.166124
246, -0.282061
246.5, -0.24545
247, -0.230195
247.5, -0.413253
248, -0.272908
248.5, -0.419355
249, -0.211889
249.5, -0.291214
250, -0.30952
250.5, -0.233246
251, -0.193583
251.5, -0.257653
252, -0.370539
252.5, -0.336979
253, -0.236297
253.5, -0.30952
254, -0.318673
254.5, -0.34003
255, -0.330877
255.5, -0.166124
256, -0.202736
256.5, -0.288163
257, -0.239348
257.5, -0.141717
258, -0.175277
258.5, -0.27901
259, -0.163073
259.5, -0.260704
260, -0.233246
260.5, -0.297316
261, -0.288163
261.5, -0.254603
262, -0.21494
262.5, -0.275959
263, -0.263755
263.5, -0.269857
264, -0.217991
264.5, -0.285112
265, -0.254603
265.5, -0.321724
266, -0.242399
266.5, -0.257653
267, -0.452916
267.5, -0.355285
268, -0.221042
268.5, -0.291214
269, -0.272908
269.5, -0.343081
270, -0.208838
270.5, -0.282061
271, -0.254603
271.5, -0.272908
272, -0.269857
272.5, -0.208838
273, -0.236297
273.5, -0.083748
274, -0.202736
274.5, -0.190532
275, -0.364437
275.5, -0.260704
276, -0.187481
276.5, -0.178328
277, -0.388845
277.5, -0.21494
278, -0.141717
278.5, -0.260704
279, -0.251552
279.5, -0.327826
280, -0.257653
280.5, -0.312571
281, -0.205787
281.5, -0.294265
282, -0.224093
282.5, -0.275959
283, -0.327826
283.5, -0.242399
284, -0.217991
284.5, -0.224093
285, -0.294265
285.5, -0.251552
286, -0.275959
286.5, -0.324775
287, -0.221042
287.5, -0.248501
288, -0.269857
288.5, -0.236297
289, -0.257653
289.5, -0.217991
290, -0.269857
290.5, -0.285112
291, -0.367488
291.5, -0.300367
292, -0.251552
292.5, -0.205787
293, -0.282061
293.5, -0.21494
294, -0.346132
294.5, -0.349183
295, -0.349183
295.5, -0.318673
296, -0.260704
296.5, -0.263755
297, -0.407151
297.5, -0.21494
298, -0.318673
298.5, -0.285112
299, -0.132564
299.5, -0.156971
300, -0.227144
300.5, -0.163073
301, -0.282061
301.5, -0.294265
302, -0.312571
302.5, -0.343081
303, -0.300367
303.5, -0.428508
304, -0.333928
304.5, -0.294265
305, -0.343081
305.5, -0.382743
306, -0.376641
306.5, -0.4041
307, -0.370539
307.5, -0.306469
308, -0.330877
308.5, -0.327826
309, -0.355285
309.5, -0.37359
310, -0.367488
310.5, -0.382743
311, -0.346132
311.5, -0.300367
312, -0.361386
312.5, -0.343081
313, -0.358336
313.5, -0.376641
314, -0.382743
314.5, -0.37359
315, -0.349183
315.5, -0.312571
316, -0.352234
316.5, -0.361386
317, -0.355285
317.5, -0.376641
318, -0.394947
318.5, -0.385794
319, -0.312571
319.5, -0.346132
320, -0.34003
320.5, -0.364437
321, -0.385794
321.5, -0.388845
322, -0.385794
322.5, -0.376641
323, -0.327826
323.5, -0.324775
324, -0.321724
324.5, -0.376641
325, -0.385794
325.5, -0.367488
326, -0.394947
326.5, -0.358336
327, -0.300367
327.5, -0.367488
328, -0.333928
328.5, -0.367488
329, -0.388845
329.5, -0.361386
330, -0.391896
330.5, -0.367488
331, -0.300367
331.5, -0.364437
332, -0.336979
332.5, -0.367488
333, -0.376641
333.5, -0.376641
334, -0.391896
334.5, -0.370539
335, -0.312571
335.5, -0.364437
336, -0.315622
336.5, -0.385794
337, -0.397998
337.5, -0.358336
338, -0.379692
338.5, -0.343081
339, -0.327826
339.5, -0.352234
340, -0.364437
340.5, -0.358336
341, -0.394947
341.5, -0.346132
342, -0.330877
342.5, -0.355285
343, -0.364437
343.5, -0.361386
344, -0.394947
344.5, -0.367488
345, -0.358336
345.5, -0.364437
346, -0.327826
346.5, -0.358336
347, -0.349183
347.5, -0.352234
348, -0.382743
348.5, -0.364437
349, -0.370539
349.5, -0.364437
350, -0.346132
350.5, -0.367488
351, -0.34003
351.5, -0.367488
352, -0.37359
352.5, -0.364437
353, -0.388845
353.5, -0.358336
354, -0.336979
354.5, -0.361386
355, -0.361386
355.5, -0.37359
356, -0.361386
356.5, -0.379692
357, -0.370539
357.5, -0.367488
358, -0.343081
358.5, -0.346132
359, -0.355285
359.5, -0.37359
360, -0.358336
360.5, -0.376641
361, -0.361386
361.5, -0.37359
362, -0.358336
362.5, -0.333928
363, -0.370539
363.5, -0.361386
364, -0.349183
364.5, -0.367488
365, -0.364437
365.5, -0.330877
366, -0.355285
366.5, -0.349183
367, -0.37359
367.5, -0.358336
368, -0.349183
368.5, -0.361386
369, -0.358336
369.5, -0.343081
370, -0.352234
370.5, -0.349183
371, -0.367488
371.5, -0.376641
372, -0.367488
372.5, -0.376641
373, -0.364437
373.5, -0.349183
374, -0.352234
374.5, -0.352234
375, -0.361386
375.5, -0.358336
376, -0.364437
376.5, -0.367488
377, -0.370539
377.5, -0.318673
378, -0.355285
378.5, -0.346132
379, -0.352234
379.5, -0.364437
380, -0.385794
380.5, -0.37359
381, -0.385794
381.5, -0.352234
382, -0.367488
382.5, -0.361386
383, -0.358336
383.5, -0.388845
384, -0.361386
384.5, -0.336979
385, -0.364437
385.5, -0.346132
386, -0.34003
386.5, -0.376641
387, -0.361386
387.5, -0.37359
388, -0.367488
388.5, -0.327826
389, -0.336979
389.5, -0.343081
390, -0.358336
390.5, -0.370539
391, -0.37359
391.5, -0.379692
392, -0.370539
392.5, -0.321724
393, -0.355285
393.5, -0.349183
394, -0.349183
394.5, -0.379692
395, -0.370539
395.5, -0.385794
396, -0.364437
396.5, -0.318673
397, -0.327826
397.5, -0.330877
398, -0.382743
398.5, -0.367488
399, -0.346132
399.5, -0.379692
400, -0.333928
400.5, -0.312571
401, -0.343081
401.5, -0.321724
402, -0.367488
402.5, -0.37359
403, -0.370539
403.5, -0.391896
404, -0.34003
404.5, -0.330877
405, -0.349183
405.5, -0.34003
406, -0.382743
406.5, -0.364437
407, -0.37359
407.5, -0.394947
408, -0.336979
408.5, -0.327826
409, -0.343081
409.5, -0.336979
410, -0.385794
410.5, -0.385794
411, -0.37359
411.5, -0.318673
412, -0.370539
412.5, -0.327826
413, -0.349183
413.5, -0.367488
414, -0.364437
414.5, -0.401049
415, -0.37359
415.5, -0.297316
416, -0.34003
416.5, -0.324775
417, -0.34003
417.5, -0.385794
418, -0.370539
418.5, -0.385794
419, -0.379692
419.5, -0.30952
420, -0.330877
420.5, -0.324775
421, -0.34003
421.5, -0.385794
422, -0.352234
422.5, -0.388845
423, -0.379692
423.5, -0.294265
424, -0.333928
424.5, -0.306469
425, -0.379692
425.5, -0.376641
426, -0.361386
426.5, -0.379692
427, -0.327826
427.5, -0.315622
428, -0.343081
428.5, -0.361386
429, -0.388845
429.5, -0.382743
430, -0.379692
430.5, -0.394947
431, -0.330877
431.5, -0.30952
432, -0.343081
432.5, -0.343081
433, -0.370539
433.5, -0.364437
434, -0.379692
434.5, -0.385794
435, -0.318673
435.5, -0.318673
436, -0.321724
436.5, -0.349183
437, -0.37359
437.5, -0.37359
438, -0.364437
438.5, -0.358336
439, -0.324775
439.5, -0.34003
440, -0.333928
440.5, -0.388845
441, -0.355285
441.5, -0.391896
442, -0.376641
442.5, -0.318673
443, -0.312571
443.5, -0.361386
444, -0.361386
444.5, -0.361386
445, -0.364437
445.5, -0.379692
446, -0.385794
446.5, -0.327826
447, -0.303418
447.5, -0.367488
448, -0.327826
448.5, -0.361386
449, -0.388845
449.5, -0.37359
450, -0.385794
450.5, -0.346132
451, -0.303418
451.5, -0.367488
452, -0.333928
452.5, -0.37359
453, -0.382743
453.5, -0.355285
454, -0.364437
454.5, -0.349183
455, -0.330877
455.5, -0.376641
456, -0.370539
456.5, -0.364437
457, -0.388845
457.5, -0.355285
458, -0.321724
458.5, -0.358336
459, -0.352234
459.5, -0.355285
460, -0.379692
460.5, -0.370539
461, -0.382743
461.5, -0.367488
462, -0.303418
462.5, -0.343081
463, -0.336979
463.5, -0.352234
464, -0.382743
464.5, -0.355285
465, -0.391896
465.5, -0.361386
466, -0.333928
466.5, -0.364437
467, -0.355285
467.5, -0.364437
468, -0.361386
468.5, -0.364437
469, -0.376641
469.5, -0.37359
470, -0.34003
470.5, -0.361386
471, -0.361386
471.5, -0.361386
472, -0.385794
472.5, -0.352234
473, -0.37359
473.5, -0.37359
474, -0.318673
474.5, -0.358336
475, -0.355285
475.5, -0.367488
476, -0.394947
476.5, -0.37359
477, -0.376641
477.5, -0.364437
478, -0.343081
478.5, -0.343081
479, -0.355285
479.5, -0.370539
480, -0.343081
480.5, -0.361386
481, -0.364437
481.5, -0.355285
482, -0.355285
482.5, -0.355285
483, -0.376641
483.5, -0.361386
484, -0.355285
484.5, -0.364437
485, -0.361386
485.5, -0.367488
486, -0.367488
486.5, -0.333928
487, -0.361386
487.5, -0.352234
488, -0.364437
488.5, -0.382743
489, -0.367488
489.5, -0.349183
490, -0.352234
490.5, -0.358336
491, -0.367488
491.5, -0.364437
492, -0.352234
492.5, -0.379692
493, -0.349183
493.5, -0.34003
494, -0.34003
494.5, -0.367488
495, -0.364437
495.5, -0.361386
496, -0.361386
496.5, -0.34003
497, -0.358336
497.5, -0.352234
498, -0.361386
498.5, -0.367488
499, -0.355285
499.5, -0.376641
500, -0.361386
500.5, -0.330877
501, -0.361386
501.5, -0.343081
502, -0.367488
502.5, -0.364437
503, -0.361386
503.5, -0.376641
504, -0.355285
504.5, -0.34003
505, -0.358336
505.5, -0.343081
506, -0.37359
506.5, -0.364437
507, -0.361386
507.5, -0.376641
508, -0.382743
508.5, -0.343081
509, -0.352234
509.5, -0.352234
510, -0.355285
510.5, -0.364437
511, -0.364437
511.5, -0.361386
512, -0.352234
512.5, -0.330877
513, -0.343081
513.5, -0.343081
514, -0.370539
514.5, -0.376641
515, -0.382743
515.5, -0.370539
516, -0.355285
516.5, -0.343081
517, -0.355285
517.5, -0.364437
518, -0.370539
518.5, -0.370539
519, -0.37359
519.5, -0.376641
520, -0.370539
520.5, -0.324775
521, -0.346132
521.5, -0.352234
522, -0.361386
522.5, -0.364437
523, -0.364437
523.5, -0.349183
524, -0.343081
524.5, -0.346132
525, -0.346132
525.5, -0.376641
526, -0.361386
526.5, -0.388845
527, -0.379692
527.5, -0.333928
528, -0.327826
528.5, -0.349183
529, -0.346132
529.5, -0.364437
530, -0.367488
530.5, -0.37359
531, -0.388845
531.5, -0.336979
532, -0.327826
532.5, -0.324775
533, -0.34003
533.5, -0.379692
534, -0.367488
534.5, -0.385794
535, -0.391896
535.5, -0.346132
536, -0.330877
536.5, -0.321724
537, -0.352234
537.5, -0.358336
538, -0.364437
538.5, -0.401049
539, -0.343081
539.5, -0.315622
540, -0.349183
540.5, -0.358336
541, -0.376641
541.5, -0.394947
542, -0.367488
542.5, -0.37359
543, -0.30952
543.5, -0.315622
544, -0.355285
544.5, -0.324775
545, -0.364437
545.5, -0.37359
546, -0.379692
546.5, -0.385794
547, -0.333928
547.5, -0.30952
548, -0.333928
548.5, -0.346132
549, -0.370539
549.5, -0.379692
550, -0.376641
550.5, -0.388845
551, -0.321724
551.5, -0.330877
552, -0.34003
552.5, -0.379692
553, -0.370539
553.5, -0.388845
554, -0.379692
554.5, -0.315622
555, -0.34003
555.5, -0.361386
556, -0.330877
556.5, -0.382743
557, -0.370539
557.5, -0.388845
558, -0.367488
558.5, -0.346132
559, -0.30952
559.5, -0.346132
560, -0.330877
560.5, -0.37359
561, -0.385794
561.5, -0.379692
562, -0.382743
562.5, -0.30952
563, -0.306469
563.5, -0.346132
564, -0.333928
564.5, -0.379692
565, -0.382743
565.5, -0.385794
566, -0.330877
566.5, -0.343081
567, -0.327826
567.5, -0.352234
568, -0.391896
568.5, -0.364437
569, -0.379692
569.5, -0.388845
570, -0.30952
570.5, -0.367488
571, -0.330877
571.5, -0.361386
572, -0.370539
572.5, -0.349183
573, -0.391896
573.5, -0.37359
574, -0.312571
574.5, -0.376641
575, -0.333928
575.5, -0.370539
576, -0.385794
576.5, -0.358336
577, -0.364437
577.5, -0.346132
578, -0.330877
578.5, -0.355285
579, -0.352234
579.5, -0.361386
580, -0.37359
580.5, -0.367488
581, -0.379692
581.5, -0.367488
582, -0.349183
582.5, -0.343081
583, -0.343081
583.5, -0.367488
584, -0.379692
584.5, -0.343081
585, -0.367488
585.5, -0.37359
586, -0.327826
586.5, -0.343081
587, -0.330877
587.5, -0.364437
588, -0.397998
588.5, -0.352234
589, -0.364437
589.5, -0.379692
590, -0.324775
590.5, -0.352234
591, -0.376641
591.5, -0.361386
592, -0.379692
592.5, -0.352234
593, -0.382743
593.5, -0.370539
594, -0.336979
594.5, -0.336979
595, -0.361386
595.5, -0.349183
596, -0.376641
596.5, -0.364437
597, -0.352234
597.5, -0.370539
598, -0.349183
598.5, -0.358336
599, -0.379692
599.5, -0.379692
600, -0.358336
600.5, -0.376641
601, -0.361386
601.5, -0.352234
602, -0.367488
602.5, -0.349183
603, -0.370539
603.5, -0.358336
604, -0.388845
604.5, -0.379692
605, -0.343081
605.5, -0.367488
606, -0.364437
606.5, -0.355285
607, -0.364437
607.5, -0.361386
608, -0.367488
608.5, -0.352234
609, -0.364437
609.5, -0.352234
610, -0.361386
610.5, -0.364437
611, -0.355285
611.5, -0.358336
612, -0.358336
612.5, -0.370539
613, -0.37359
613.5, -0.358336
614, -0.349183
614.5, -0.361386
615, -0.379692
615.5, -0.370539
616, -0.358336
616.5, -0.318673
617, -0.367488
617.5, -0.346132
618, -0.364437
618.5, -0.376641
619, -0.361386
619.5, -0.388845
620, -0.367488
620.5, -0.349183
621, -0.367488
621.5, -0.34003
622, -0.379692
622.5, -0.367488
623, -0.361386
623.5, -0.388845
624, -0.379692
624.5, -0.349183
625, -0.355285
625.5, -0.343081
626, -0.370539
626.5, -0.349183
627, -0.367488
627.5, -0.388845
628, -0.352234
628.5, -0.336979
629, -0.355285
629.5, -0.333928
630, -0.388845
630.5, -0.364437
631, -0.379692
631.5, -0.382743
632, -0.358336
632.5, -0.34003
633, -0.336979
633.5, -0.34003
634, -0.370539
634.5, -0.376641
635, -0.37359
635.5, -0.358336
636, -0.343081
636.5, -0.333928
637, -0.343081
637.5, -0.388845
638, -0.361386
638.5, -0.379692
639, -0.379692
639.5, -0.306469
640, -0.333928
640.5, -0.327826
641, -0.364437
641.5, -0.382743
642, -0.364437
642.5, -0.382743
643, -0.358336
643.5, -0.34003
644, -0.336979
644.5, -0.343081
645, -0.361386
645.5, -0.364437
646, -0.37359
646.5, -0.388845
647, -0.382743
647.5, -0.346132
648, -0.330877
648.5, -0.330877
649, -0.352234
649.5, -0.385794
650, -0.370539
650.5, -0.379692
651, -0.346132
651.5, -0.336979
652, -0.352234
652.5, -0.333928
653, -0.364437
653.5, -0.376641
654, -0.379692
654.5, -0.385794
655, -0.346132
655.5, -0.306469
656, -0.336979
656.5, -0.333928
657, -0.370539
657.5, -0.376641
658, -0.376641
658.5, -0.379692
659, -0.34003
659.5, -0.303418
660, -0.327826
660.5, -0.324775
661, -0.370539
661.5, -0.388845
662, -0.367488
662.5, -0.382743
663, -0.321724
663.5, -0.324775
664, -0.346132
664.5, -0.37359
665, -0.370539
665.5, -0.388845
666, -0.352234
666.5, -0.343081
667, -0.330877
667.5, -0.324775
668, -0.352234
668.5, -0.361386
669, -0.385794
669.5, -0.388845
670, -0.379692
670.5, -0.312571
671, -0.315622
671.5, -0.34003
672, -0.327826
672.5, -0.376641
673, -0.382743
673.5, -0.358336
674, -0.37359
674.5, -0.327826
675, -0.318673
675.5, -0.346132
676, -0.321724
676.5, -0.397998
677, -0.361386
677.5, -0.382743
678, -0.355285
678.5, -0.327826
679, -0.327826
679.5, -0.379692
680, -0.355285
680.5, -0.370539
681, -0.385794
681.5, -0.376641
682, -0.312571
682.5, -0.318673
683, -0.349183
683.5, -0.336979
684, -0.379692
684.5, -0.370539
685, -0.385794
685.5, -0.370539
686, -0.321724
686.5, -0.367488
687, -0.333928
687.5, -0.364437
688, -0.388845
688.5, -0.355285
689, -0.385794
689.5, -0.367488
690, -0.294265
690.5, -0.352234
691, -0.346132
691.5, -0.355285
692, -0.37359
692.5, -0.367488
693, -0.382743
693.5, -0.364437
694, -0.315622
694.5, -0.370539
695, -0.336979
695.5, -0.364437
696, -0.37359
696.5, -0.352234
697, -0.388845
697.5, -0.367488
698, -0.352234
698.5, -0.364437
699, -0.327826
699.5, -0.367488
700, -0.364437
700.5, -0.394947
701, -0.391896
701.5, -0.349183
702, -0.315622
702.5, -0.367488
703, -0.34003
703.5, -0.376641
704, -0.361386
704.5, -0.367488
705, -0.358336
705.5, -0.364437
706, -0.355285
706.5, -0.358336
707, -0.355285
707.5, -0.367488
708, -0.358336
708.5, -0.370539
709, -0.321724
709.5, -0.37359
710, -0.358336
710.5, -0.364437
711, -0.388845
711.5, -0.361386
712, -0.370539
712.5, -0.367488
713, -0.30952
713.5, -0.364437
714, -0.352234
714.5, -0.349183
715, -0.364437
715.5, -0.358336
716, -0.382743
716.5, -0.346132
717, -0.367488
717.5, -0.364437
718, -0.364437
718.5, -0.352234
719, -0.367488
719.5, -0.361386
720, -0.379692
720.5, -0.352234
721, -0.330877
721.5, -0.352234
722, -0.361386
722.5, -0.367488
723, -0.361386
723.5, -0.361386
724, -0.355285
724.5, -0.352234
725, -0.367488
725.5, -0.346132
726, -0.367488
726.5, -0.361386
727, -0.352234
727.5, -0.358336
728, -0.361386
728.5, -0.346132
729, -0.358336
729.5, -0.355285
730, -0.355285
730.5, -0.367488
731, -0.37359
731.5, -0.370539
732, -0.385794
732.5, -0.324775
733, -0.358336
733.5, -0.355285
734, -0.361386
734.5, -0.361386
735, -0.361386
735.5, -0.364437
736, -0.370539
736.5, -0.346132
737, -0.355285
737.5, -0.343081
738, -0.352234
738.5, -0.367488
739, -0.358336
739.5, -0.367488
740, -0.376641
740.5, -0.34003
741, -0.364437
741.5, -0.361386
742, -0.370539
742.5, -0.358336
743, -0.352234
743.5, -0.376641
744, -0.376641
744.5, -0.349183
745, -0.355285
745.5, -0.343081
746, -0.376641
746.5, -0.370539
747, -0.370539
747.5, -0.385794
748, -0.343081
748.5, -0.343081
749, -0.346132
749.5, -0.346132
750, -0.382743
750.5, -0.37359
751, -0.358336
751.5, -0.336979
752, -0.355285
752.5, -0.361386
753, -0.349183
753.5, -0.391896
754, -0.367488
754.5, -0.367488
755, -0.388845
755.5, -0.333928
756, -0.358336
756.5, -0.352234
757, -0.349183
757.5, -0.388845
758, -0.358336
758.5, -0.37359
759, -0.376641
759.5, -0.324775
760, -0.349183
760.5, -0.349183
761, -0.352234
761.5, -0.376641
762, -0.349183
762.5, -0.388845
763, -0.376641
763.5, -0.34003
764, -0.37359
764.5, -0.349183
765, -0.37359
765.5, -0.37359
766, -0.379692
766.5, -0.382743
767, -0.327826
767.5, -0.330877
768, -0.349183
768.5, -0.343081
769, -0.370539
769.5, -0.361386
770, -0.382743
770.5, -0.394947
771, -0.336979
771.5, -0.318673
772, -0.346132
772.5, -0.333928
773, -0.361386
773.5, -0.355285
774, -0.382743
774.5, -0.382743
775, -0.349183
775.5, -0.333928
776, -0.346132
