x Value, y Value
0, -0.163073
0.5, -0.327826
1, -0.233246
1.5, -0.303418
2, -0.297316
2.5, -0.343081
3, -0.294265
3.5, -0.21494
4, -0.221042
4.5, -0.269857
5, -0.221042
5.5, -0.150869
6, -0.160022
6.5, -0.294265
7, -0.163073
7.5, -0.275959
8, -0.327826
8.5, -0.379692
9, -0.211889
9.5, -0.346132
10, -0.410202
10.5, -0.291214
11, -0.294265
11.5, -0.24545
12, -0.266806
12.5, -0.324775
13, -0.227144
13.5, -0.257653
14, -0.266806
14.5, -0.193583
15, -0.239348
15.5, -0.21494
16, -0.260704
16.5, -0.21494
17, -0.315622
17.5, -0.300367
18, -0.208838
18.5, -0.236297
19, -0.297316
19.5, -0.169175
20, -0.352234
20.5, -0.321724
21, -0.221042
21.5, -0.27901
22, -0.352234
22.5, -0.193583
23, -0.123411
23.5, -0.303418
24, -0.181379
24.5, -0.321724
25, -0.181379
25.5, -0.24545
26, -0.230195
26.5, -0.263755
27, -0.196634
27.5, -0.199685
28, -0.30952
28.5, -0.266806
29, -0.306469
29.5, -0.187481
30, -0.080697
30.5, -0.18443
31, -0.147819
31.5, -0.333928
32, -0.30952
32.5, -0.34003
33, -0.422406
33.5, -0.260704
34, -0.324775
34.5, -0.205787
35, -0.321724
35.5, -0.321724
36, -0.343081
36.5, -0.257653
37, -0.34003
37.5, -0.318673
38, -0.269857
38.5, -0.196634
39, -0.336979
39.5, -0.117309
40, -0.236297
40.5, -0.34003
41, -0.431559
41.5, -0.367488
42, -0.193583
42.5, -0.242399
43, -0.248501
43.5, -0.224093
44, -0.266806
44.5, -0.401049
45, -0.352234
45.5, -0.230195
46, -0.294265
46.5, -0.346132
47, -0.321724
47.5, -0.248501
48, -0.455967
48.5, -0.266806
49, -0.221042
49.5, -0.169175
50, -0.221042
50.5, -0.044086
51, -0.166124
51.5, -0.269857
52, -0.291214
52.5, -0.327826
53, -0.257653
53.5, -0.242399
54, -0.300367
54.5, -0.221042
55, -0.202736
55.5, -0.233246
56, -0.236297
56.5, -0.260704
57, -0.443763
57.5, -0.24545
58, -0.163073
58.5, -0.324775
59, -0.205787
59.5, -0.272908
60, -0.333928
60.5, -0.18443
61, -0.18443
61.5, -0.099003
62, -0.343081
62.5, -0.321724
63, -0.233246
63.5, -0.251552
64, -0.285112
64.5, -0.275959
65, -0.376641
65.5, -0.330877
66, -0.27901
66.5, -0.282061
67, -0.221042
67.5, -0.401049
68, -0.160022
68.5, -0.193583
69, -0.315622
69.5, -0.227144
70, -0.135615
70.5, -0.144768
71, -0.251552
71.5, -0.294265
72, -0.24545
72.5, -0.236297
73, -0.233246
73.5, -0.272908
74, -0.21494
74.5, -0.254603
75, -0.15392
75.5, -0.297316
76, -0.364437
76.5, -0.266806
77, -0.211889
77.5, -0.196634
78, -0.196634
78.5, -0.217991
79, -0.330877
79.5, -0.236297
80, -0.336979
80.5, -0.211889
81, -0.211889
81.5, -0.251552
82, -0.257653
82.5, -0.18443
83, -0.242399
83.5, -0.352234
84, -0.263755
84.5, -0.208838
85, -0.129513
85.5, -0.282061
86, -0.27901
86.5, -0.224093
87, -0.269857
87.5, -0.196634
88, -0.330877
88.5, -0.263755
89, -0.217991
89.5, -0.346132
90, -0.205787
90.5, -0.336979
91, -0.30952
91.5, -0.315622
92, -0.382743
92.5, -0.242399
93, -0.282061
93.5, -0.205787
94, -0.18443
94.5, -0.37359
95, -0.27901
95.5, -0.346132
96, -0.361386
96.5, -0.230195
97, -0.248501
97.5, -0.251552
98, -0.285112
98.5, -0.288163
99, -0.199685
99.5, -0.34003
100, -0.275959
100.5, -0.352234
101, -0.160022
101.5, -0.202736
102, -0.15392
102.5, -0.401049
103, -0.269857
103.5, -0.30952
104, -0.217991
104.5, -0.251552
105, -0.230195
105.5, -0.275959
106, -0.227144
106.5, -0.376641
107, -0.303418
107.5, -0.18443
108, -0.24545
108.5, -0.346132
109, -0.376641
109.5, -0.297316
110, -0.333928
110.5, -0.477323
111, -0.227144
111.5, -0.135615
112, -0.272908
112.5, -0.285112
113, -0.251552
113.5, -0.21494
114, -0.251552
114.5, -0.227144
115, -0.248501
115.5, -0.288163
116, -0.233246
116.5, -0.266806
117, -0.18443
117.5, -0.324775
118, -0.318673
118.5, -0.074595
119, -0.327826
119.5, -0.187481
120, -0.248501
120.5, -0.291214
121, -0.193583
121.5, -0.269857
122, -0.300367
122.5, -0.297316
123, -0.324775
123.5, -0.257653
124, -0.205787
124.5, -0.221042
125, -0.263755
125.5, -0.230195
126, -0.181379
126.5, -0.336979
127, -0.248501
127.5, -0.095952
128, -0.187481
128.5, -0.321724
129, -0.181379
129.5, -0.361386
130, -0.336979
130.5, -0.336979
