x Value, y Value
299, -0.37359
299.5, -0.385794
300, -0.367488
300.5, -0.349183
301, -0.306469
301.5, -0.312571
302, -0.330877
302.5, -0.330877
303, -0.376641
303.5, -0.364437
304, -0.397998
304.5, -0.379692
305, -0.333928
305.5, -0.327826
306, -0.34003
306.5, -0.385794
307, -0.37359
307.5, -0.388845
308, -0.37359
308.5, -0.367488
309, -0.321724
309.5, -0.370539
310, -0.30952
310.5, -0.379692
311, -0.364437
311.5, -0.37359
312, -0.388845
312.5, -0.346132
313, -0.30952
313.5, -0.379692
314, -0.327826
314.5, -0.388845
315, -0.382743
315.5, -0.358336
316, -0.401049
316.5, -0.361386
317, -0.330877
317.5, -0.367488
318, -0.333928
318.5, -0.388845
319, -0.382743
319.5, -0.370539
320, -0.385794
320.5, -0.370539
321, -0.30952
321.5, -0.370539
322, -0.327826
322.5, -0.361386
323, -0.394947
323.5, -0.364437
324, -0.385794
324.5, -0.364437
325, -0.30952
325.5, -0.355285
326, -0.34003
326.5, -0.364437
327, -0.385794
327.5, -0.367488
328, -0.376641
328.5, -0.376641
329, -0.30952
329.5, -0.358336
330, -0.382743
330.5, -0.379692
331, -0.376641
331.5, -0.346132
332, -0.349183
332.5, -0.361386
333, -0.318673
333.5, -0.367488
334, -0.376641
334.5, -0.361386
335, -0.379692
335.5, -0.361386
336, -0.288163
336.5, -0.370539
337, -0.343081
337.5, -0.358336
338, -0.37359
338.5, -0.367488
339, -0.367488
339.5, -0.367488
340, -0.303418
340.5, -0.364437
341, -0.352234
341.5, -0.355285
342, -0.391896
342.5, -0.361386
343, -0.385794
343.5, -0.370539
344, -0.34003
344.5, -0.367488
345, -0.355285
345.5, -0.346132
346, -0.370539
346.5, -0.364437
347, -0.352234
347.5, -0.370539
348, -0.321724
348.5, -0.370539
349, -0.349183
349.5, -0.349183
350, -0.385794
350.5, -0.361386
351, -0.364437
351.5, -0.361386
352, -0.327826
352.5, -0.358336
353, -0.361386
353.5, -0.376641
354, -0.361386
354.5, -0.382743
355, -0.361386
355.5, -0.346132
356, -0.333928
356.5, -0.361386
357, -0.355285
357.5, -0.388845
358, -0.364437
358.5, -0.385794
359, -0.364437
359.5, -0.327826
360, -0.379692
360.5, -0.321724
361, -0.370539
361.5, -0.367488
362, -0.361386
362.5, -0.37359
363, -0.361386
363.5, -0.34003
364, -0.30952
364.5, -0.34003
365, -0.367488
365.5, -0.361386
366, -0.361386
366.5, -0.379692
367, -0.352234
367.5, -0.349183
368, -0.355285
368.5, -0.352234
369, -0.376641
369.5, -0.367488
370, -0.370539
370.5, -0.382743
371, -0.355285
371.5, -0.34003
372, -0.358336
372.5, -0.343081
373, -0.370539
373.5, -0.376641
374, -0.361386
374.5, -0.382743
375, -0.361386
375.5, -0.330877
376, -0.361386
376.5, -0.352234
377, -0.358336
377.5, -0.370539
378, -0.367488
378.5, -0.379692
379, -0.352234
379.5, -0.346132
380, -0.349183
380.5, -0.346132
381, -0.370539
381.5, -0.37359
382, -0.364437
382.5, -0.37359
383, -0.361386
383.5, -0.321724
384, -0.355285
384.5, -0.336979
385, -0.379692
385.5, -0.379692
386, -0.364437
386.5, -0.388845
387, -0.367488
387.5, -0.324775
388, -0.343081
388.5, -0.352234
389, -0.37359
389.5, -0.37359
390, -0.358336
390.5, -0.391896
391, -0.364437
391.5, -0.336979
392, -0.349183
392.5, -0.343081
393, -0.382743
393.5, -0.367488
394, -0.385794
394.5, -0.397998
395, -0.336979
395.5, -0.315622
396, -0.346132
396.5, -0.327826
397, -0.367488
397.5, -0.37359
398, -0.397998
398.5, -0.385794
399, -0.358336
399.5, -0.327826
400, -0.343081
400.5, -0.379692
401, -0.361386
401.5, -0.379692
402, -0.379692
402.5, -0.312571
403, -0.343081
403.5, -0.346132
404, -0.336979
404.5, -0.385794
405, -0.370539
405.5, -0.394947
406, -0.379692
406.5, -0.343081
407, -0.349183
407.5, -0.336979
408, -0.346132
408.5, -0.394947
409, -0.370539
409.5, -0.4041
410, -0.376641
410.5, -0.306469
411, -0.324775
411.5, -0.318673
412, -0.346132
412.5, -0.4041
413, -0.370539
413.5, -0.385794
414, -0.376641
414.5, -0.297316
415, -0.312571
415.5, -0.330877
416, -0.349183
416.5, -0.379692
417, -0.370539
417.5, -0.391896
418, -0.385794
418.5, -0.297316
419, -0.318673
419.5, -0.333928
420, -0.355285
420.5, -0.382743
421, -0.388845
421.5, -0.385794
422, -0.376641
422.5, -0.315622
423, -0.346132
423.5, -0.343081
424, -0.361386
424.5, -0.401049
425, -0.4041
425.5, -0.385794
426, -0.330877
426.5, -0.303418
427, -0.327826
427.5, -0.364437
428, -0.361386
428.5, -0.361386
429, -0.385794
429.5, -0.407151
430, -0.315622
430.5, -0.318673
431, -0.330877
431.5, -0.367488
432, -0.361386
432.5, -0.382743
433, -0.385794
433.5, -0.385794
434, -0.315622
434.5, -0.324775
435, -0.327826
435.5, -0.343081
436, -0.388845
436.5, -0.367488
437, -0.391896
437.5, -0.379692
438, -0.327826
438.5, -0.330877
439, -0.303418
439.5, -0.358336
440, -0.388845
440.5, -0.379692
441, -0.391896
441.5, -0.367488
442, -0.291214
442.5, -0.358336
443, -0.315622
443.5, -0.364437
444, -0.376641
444.5, -0.382743
445, -0.4041
445.5, -0.352234
446, -0.312571
446.5, -0.327826
447, -0.333928
447.5, -0.361386
448, -0.376641
448.5, -0.367488
449, -0.388845
449.5, -0.355285
450, -0.291214
450.5, -0.349183
451, -0.327826
451.5, -0.382743
452, -0.394947
452.5, -0.364437
453, -0.385794
453.5, -0.346132
454, -0.303418
454.5, -0.355285
455, -0.364437
455.5, -0.361386
456, -0.391896
456.5, -0.361386
457, -0.376641
457.5, -0.358336
458, -0.315622
458.5, -0.358336
459, -0.367488
459.5, -0.364437
460, -0.379692
460.5, -0.370539
461, -0.407151
461.5, -0.364437
462, -0.303418
462.5, -0.358336
463, -0.343081
463.5, -0.358336
464, -0.391896
464.5, -0.358336
465, -0.382743
465.5, -0.364437
466, -0.346132
466.5, -0.355285
467, -0.349183
467.5, -0.361386
468, -0.364437
468.5, -0.349183
469, -0.37359
469.5, -0.349183
470, -0.349183
470.5, -0.364437
471, -0.358336
471.5, -0.364437
472, -0.367488
472.5, -0.379692
473, -0.358336
473.5, -0.364437
474, -0.367488
474.5, -0.343081
475, -0.367488
475.5, -0.355285
476, -0.349183
476.5, -0.367488
477, -0.370539
477.5, -0.367488
478, -0.37359
478.5, -0.336979
479, -0.37359
479.5, -0.367488
480, -0.361386
480.5, -0.37359
481, -0.361386
481.5, -0.333928
482, -0.346132
482.5, -0.355285
483, -0.364437
483.5, -0.370539
484, -0.361386
484.5, -0.379692
485, -0.355285
485.5, -0.349183
486, -0.361386
486.5, -0.355285
487, -0.355285
487.5, -0.349183
488, -0.367488
488.5, -0.376641
489, -0.367488
489.5, -0.330877
490, -0.370539
490.5, -0.34003
491, -0.349183
491.5, -0.370539
492, -0.379692
492.5, -0.352234
493, -0.370539
493.5, -0.34003
494, -0.367488
494.5, -0.367488
495, -0.361386
495.5, -0.379692
496, -0.343081
496.5, -0.333928
497, -0.37359
497.5, -0.34003
498, -0.355285
498.5, -0.367488
499, -0.367488
499.5, -0.37359
500, -0.367488
500.5, -0.333928
501, -0.367488
501.5, -0.355285
502, -0.355285
502.5, -0.367488
503, -0.367488
503.5, -0.37359
504, -0.358336
504.5, -0.330877
505, -0.361386
505.5, -0.352234
506, -0.346132
506.5, -0.367488
507, -0.37359
507.5, -0.379692
508, -0.358336
508.5, -0.346132
509, -0.364437
509.5, -0.327826
510, -0.336979
510.5, -0.370539
511, -0.346132
511.5, -0.376641
512, -0.367488
512.5, -0.312571
513, -0.364437
513.5, -0.346132
514, -0.336979
514.5, -0.364437
515, -0.364437
515.5, -0.385794
516, -0.343081
516.5, -0.318673
517, -0.355285
517.5, -0.336979
518, -0.370539
518.5, -0.379692
519, -0.367488
519.5, -0.388845
520, -0.361386
520.5, -0.30952
521, -0.336979
521.5, -0.343081
522, -0.37359
522.5, -0.361386
523, -0.376641
523.5, -0.376641
524, -0.355285
524.5, -0.321724
525, -0.34003
525.5, -0.324775
526, -0.355285
526.5, -0.382743
527, -0.367488
527.5, -0.382743
528, -0.349183
528.5, -0.330877
529, -0.34003
529.5, -0.333928
530, -0.376641
530.5, -0.367488
531, -0.37359
531.5, -0.379692
532, -0.336979
532.5, -0.34003
533, -0.346132
533.5, -0.336979
534, -0.355285
534.5, -0.367488
535, -0.361386
535.5, -0.367488
536, -0.336979
536.5, -0.297316
537, -0.349183
537.5, -0.312571
538, -0.361386
538.5, -0.379692
539, -0.376641
539.5, -0.336979
540, -0.327826
540.5, -0.315622
541, -0.358336
541.5, -0.37359
542, -0.37359
542.5, -0.385794
543, -0.376641
543.5, -0.30952
544, -0.318673
544.5, -0.312571
545, -0.358336
545.5, -0.382743
546, -0.370539
546.5, -0.385794
547, -0.388845
547.5, -0.300367
548, -0.336979
548.5, -0.349183
549, -0.333928
549.5, -0.361386
550, -0.367488
550.5, -0.370539
551, -0.382743
551.5, -0.306469
552, -0.324775
552.5, -0.355285
553, -0.349183
553.5, -0.379692
554, -0.37359
554.5, -0.37359
555, -0.394947
555.5, -0.324775
556, -0.349183
556.5, -0.358336
557, -0.327826
557.5, -0.364437
558, -0.355285
558.5, -0.370539
559, -0.370539
559.5, -0.297316
560, -0.321724
560.5, -0.346132
561, -0.343081
561.5, -0.37359
562, -0.370539
562.5, -0.376641
563, -0.355285
563.5, -0.303418
564, -0.324775
564.5, -0.343081
565, -0.367488
565.5, -0.370539
566, -0.385794
566.5, -0.391896
567, -0.318673
567.5, -0.346132
568, -0.343081
568.5, -0.343081
569, -0.391896
569.5, -0.376641
570, -0.397998
570.5, -0.355285
571, -0.330877
571.5, -0.358336
572, -0.330877
572.5, -0.349183
573, -0.388845
573.5, -0.349183
574, -0.391896
574.5, -0.358336
575, -0.327826
575.5, -0.361386
576, -0.333928
576.5, -0.355285
577, -0.379692
577.5, -0.349183
578, -0.385794
578.5, -0.361386
579, -0.330877
579.5, -0.358336
580, -0.355285
580.5, -0.349183
581, -0.385794
581.5, -0.352234
582, -0.364437
582.5, -0.364437
583, -0.297316
583.5, -0.349183
584, -0.352234
584.5, -0.370539
585, -0.391896
585.5, -0.361386
586, -0.388845
586.5, -0.361386
587, -0.358336
587.5, -0.349183
588, -0.321724
588.5, -0.361386
589, -0.376641
589.5, -0.352234
590, -0.367488
590.5, -0.376641
591, -0.312571
591.5, -0.361386
592, -0.358336
592.5, -0.355285
593, -0.361386
593.5, -0.343081
594, -0.376641
594.5, -0.364437
595, -0.346132
595.5, -0.352234
596, -0.364437
596.5, -0.370539
597, -0.355285
597.5, -0.364437
598, -0.382743
598.5, -0.364437
599, -0.361386
599.5, -0.346132
600, -0.364437
600.5, -0.358336
601, -0.358336
601.5, -0.361386
602, -0.361386
602.5, -0.361386
603, -0.364437
603.5, -0.346132
604, -0.361386
604.5, -0.37359
605, -0.34003
605.5, -0.370539
606, -0.355285
606.5, -0.346132
607, -0.349183
607.5, -0.343081
608, -0.367488
608.5, -0.361386
609, -0.355285
609.5, -0.358336
610, -0.358336
610.5, -0.34003
611, -0.355285
611.5, -0.346132
612, -0.361386
612.5, -0.361386
613, -0.361386
613.5, -0.355285
614, -0.364437
614.5, -0.336979
615, -0.349183
615.5, -0.346132
616, -0.358336
616.5, -0.355285
617, -0.355285
617.5, -0.376641
618, -0.358336
618.5, -0.343081
619, -0.355285
619.5, -0.349183
620, -0.376641
620.5, -0.37359
621, -0.364437
621.5, -0.361386
622, -0.370539
622.5, -0.333928
623, -0.367488
623.5, -0.333928
624, -0.355285
624.5, -0.37359
625, -0.343081
625.5, -0.370539
626, -0.37359
626.5, -0.346132
627, -0.361386
627.5, -0.346132
628, -0.364437
628.5, -0.370539
629, -0.364437
629.5, -0.388845
630, -0.343081
630.5, -0.346132
631, -0.346132
631.5, -0.367488
632, -0.361386
632.5, -0.37359
633, -0.349183
633.5, -0.358336
634, -0.355285
634.5, -0.349183
635, -0.361386
635.5, -0.364437
636, -0.361386
636.5, -0.364437
637, -0.370539
637.5, -0.321724
638, -0.34003
638.5, -0.349183
639, -0.352234
639.5, -0.358336
640, -0.361386
640.5, -0.382743
641, -0.37359
641.5, -0.318673
642, -0.327826
642.5, -0.321724
643, -0.333928
643.5, -0.37359
644, -0.361386
644.5, -0.361386
645, -0.37359
645.5, -0.297316
646, -0.324775
646.5, -0.312571
647, -0.352234
647.5, -0.355285
648, -0.367488
648.5, -0.376641
649, -0.37359
649.5, -0.324775
650, -0.336979
650.5, -0.324775
651, -0.352234
651.5, -0.37359
652, -0.367488
652.5, -0.379692
653, -0.370539
653.5, -0.330877
654, -0.330877
654.5, -0.324775
655, -0.382743
655.5, -0.385794
656, -0.367488
656.5, -0.37359
657, -0.333928
657.5, -0.324775
658, -0.34003
658.5, -0.327826
659, -0.376641
659.5, -0.382743
660, -0.385794
660.5, -0.379692
661, -0.34003
661.5, -0.318673
662, -0.327826
662.5, -0.336979
663, -0.355285
663.5, -0.388845
664, -0.37359
664.5, -0.385794
665, -0.349183
665.5, -0.312571
666, -0.321724
666.5, -0.330877
667, -0.352234
667.5, -0.382743
668, -0.37359
668.5, -0.385794
669, -0.349183
669.5, -0.312571
670, -0.352234
670.5, -0.333928
671, -0.367488
671.5, -0.401049
672, -0.382743
672.5, -0.367488
673, -0.346132
673.5, -0.303418
674, -0.355285
674.5, -0.352234
675, -0.376641
675.5, -0.385794
676, -0.379692
676.5, -0.376641
677, -0.324775
677.5, -0.349183
678, -0.352234
678.5, -0.382743
679, -0.364437
679.5, -0.361386
680, -0.379692
680.5, -0.385794
681, -0.321724
681.5, -0.346132
682, -0.318673
682.5, -0.355285
683, -0.382743
683.5, -0.346132
684, -0.376641
684.5, -0.364437
685, -0.312571
685.5, -0.343081
686, -0.333928
686.5, -0.385794
687, -0.37359
687.5, -0.379692
688, -0.388845
688.5, -0.349183
689, -0.30952
689.5, -0.361386
690, -0.34003
690.5, -0.379692
691, -0.385794
691.5, -0.379692
692, -0.391896
692.5, -0.367488
693, -0.306469
693.5, -0.361386
694, -0.349183
694.5, -0.361386
695, -0.376641
695.5, -0.352234
696, -0.376641
696.5, -0.361386
697, -0.315622
697.5, -0.361386
698, -0.346132
698.5, -0.361386
699, -0.370539
699.5, -0.364437
700, -0.349183
700.5, -0.361386
701, -0.327826
701.5, -0.352234
702, -0.367488
702.5, -0.355285
703, -0.37359
703.5, -0.349183
704, -0.312571
704.5, -0.352234
705, -0.355285
705.5, -0.355285
706, -0.391896
706.5, -0.361386
707, -0.401049
707.5, -0.361386
708, -0.330877
708.5, -0.352234
709, -0.352234
709.5, -0.364437
710, -0.379692
710.5, -0.355285
711, -0.361386
711.5, -0.343081
712, -0.352234
712.5, -0.355285
713, -0.343081
713.5, -0.358336
714, -0.379692
714.5, -0.358336
715, -0.358336
715.5, -0.361386
716, -0.315622
716.5, -0.312571
717, -0.358336
717.5, -0.349183
718, -0.367488
718.5, -0.355285
719, -0.358336
719.5, -0.358336
720, -0.343081
720.5, -0.34003
721, -0.364437
721.5, -0.34003
722, -0.361386
722.5, -0.364437
723, -0.370539
723.5, -0.355285
724, -0.34003
724.5, -0.358336
725, -0.367488
725.5, -0.364437
726, -0.361386
726.5, -0.370539
727, -0.352234
727.5, -0.34003
728, -0.355285
728.5, -0.355285
729, -0.352234
729.5, -0.367488
730, -0.355285
730.5, -0.358336
731, -0.364437
731.5, -0.361386
732, -0.364437
732.5, -0.349183
733, -0.349183
733.5, -0.379692
734, -0.346132
734.5, -0.370539
735, -0.355285
735.5, -0.327826
736, -0.37359
736.5, -0.343081
737, -0.358336
737.5, -0.361386
738, -0.364437
738.5, -0.388845
739, -0.367488
739.5, -0.343081
740, -0.355285
740.5, -0.343081
741, -0.352234
741.5, -0.358336
742, -0.358336
742.5, -0.367488
743, -0.346132
743.5, -0.324775
744, -0.324775
744.5, -0.358336
745, -0.361386
745.5, -0.37359
746, -0.358336
746.5, -0.367488
747, -0.361386
747.5, -0.349183
748, -0.34003
748.5, -0.349183
749, -0.370539
749.5, -0.355285
750, -0.382743
750.5, -0.370539
751, -0.346132
751.5, -0.343081
752, -0.361386
752.5, -0.355285
753, -0.346132
753.5, -0.37359
754, -0.352234
754.5, -0.379692
755, -0.370539
755.5, -0.321724
756, -0.343081
756.5, -0.343081
757, -0.358336
757.5, -0.370539
758, -0.355285
758.5, -0.37359
759, -0.358336
759.5, -0.336979
760, -0.343081
760.5, -0.355285
761, -0.37359
761.5, -0.379692
762, -0.364437
762.5, -0.37359
763, -0.346132
763.5, -0.361386
764, -0.336979
764.5, -0.343081
765, -0.358336
765.5, -0.355285
766, -0.367488
766.5, -0.379692
767, -0.343081
767.5, -0.352234
768, -0.346132
768.5, -0.352234
769, -0.367488
769.5, -0.361386
770, -0.379692
770.5, -0.355285
771, -0.327826
771.5, -0.336979
772, -0.34003
772.5, -0.367488
773, -0.370539
773.5, -0.37359
774, -0.37359
774.5, -0.34003
775, -0.324775
775.5, -0.330877
776, -0.346132
